depth,type,rich
4340,richness2d,1
4341,richness1d,3
4341,richness2d,2
4342,richness1d,3
4342,richness2d,2
4343,richness1d,3
4343,richness2d,1
4344,richness1d,3
4344,richness2d,1
4345,richness1d,3
4345,richness2d,1
4346,richness1d,3
4346,richness2d,1
4347,richness1d,3
4347,richness2d,2
4348,richness1d,3
4348,richness2d,1
4349,richness1d,3
4349,richness2d,2
4350,richness1d,3
4350,richness2d,2
4351,richness1d,3
4351,richness2d,2
4352,richness1d,3
4352,richness2d,2
4353,richness1d,3
4353,richness2d,2
4354,richness1d,3
4354,richness2d,1
4355,richness1d,3
4355,richness2d,1
4356,richness1d,3
4356,richness2d,1
4357,richness1d,3
4357,richness2d,2
4358,richness1d,3
4358,richness2d,2
4359,richness1d,3
4359,richness2d,3
4360,richness1d,3
4360,richness2d,2
4361,richness1d,3
4361,richness2d,2
4362,richness1d,3
4362,richness2d,1
4363,richness1d,3
4363,richness2d,2
4364,richness1d,3
4364,richness2d,2
4365,richness1d,3
4365,richness2d,1
4366,richness1d,3
4366,richness2d,2
4367,richness1d,3
4367,richness2d,2
4368,richness1d,3
4368,richness2d,2
4369,richness1d,3
4369,richness2d,1
4370,richness1d,3
4370,richness2d,2
4371,richness1d,3
4371,richness2d,1
4372,richness1d,3
4372,richness2d,2
4373,richness1d,3
4373,richness2d,0
4374,richness1d,3
4374,richness2d,2
4375,richness1d,3
4375,richness2d,2
4376,richness1d,3
4376,richness2d,2
4377,richness1d,3
4377,richness2d,0
4378,richness1d,3
4378,richness2d,1
4379,richness1d,3
4379,richness2d,2
4380,richness1d,3
4380,richness2d,2
4381,richness1d,3
4381,richness2d,2
4382,richness1d,3
4382,richness2d,3
4383,richness1d,3
4383,richness2d,1
4384,richness1d,3
4384,richness2d,2
4385,richness1d,3
4385,richness2d,2
4386,richness1d,3
4386,richness2d,1
4387,richness1d,3
4387,richness2d,1
4388,richness1d,3
4388,richness2d,1
4389,richness1d,3
4389,richness2d,1
4390,richness1d,3
4390,richness2d,2
4391,richness1d,3
4391,richness2d,1
4392,richness1d,3
4392,richness2d,2
4393,richness1d,3
4393,richness2d,2
4394,richness1d,3
4394,richness2d,2
4395,richness1d,3
4395,richness2d,2
4396,richness1d,3
4396,richness2d,2
4397,richness1d,3
4397,richness2d,3
4398,richness1d,3
4398,richness2d,2
4399,richness1d,3
4399,richness2d,2
4400,richness1d,3
4400,richness2d,2
4401,richness1d,3
4401,richness2d,2
4402,richness1d,3
4402,richness2d,0
4403,richness1d,3
4403,richness2d,2
4404,richness1d,3
4404,richness2d,2
4405,richness1d,3
4405,richness2d,2
4406,richness1d,3
4406,richness2d,1
4408,richness1d,3
4408,richness2d,3
4409,richness1d,3
4409,richness2d,2
4410,richness1d,3
4410,richness2d,1
4411,richness1d,3
4411,richness2d,1
4412,richness1d,3
4412,richness2d,2
4413,richness1d,3
4413,richness2d,2
4414,richness1d,3
4414,richness2d,2
4415,richness1d,3
4415,richness2d,2
4416,richness1d,3
4416,richness2d,0
4417,richness1d,3
4417,richness2d,2
4418,richness1d,3
4418,richness2d,2
4419,richness1d,3
4419,richness2d,2
4420,richness1d,3
4420,richness2d,1
4421,richness1d,3
4421,richness2d,2
4422,richness1d,3
4422,richness2d,2
4423,richness1d,3
4423,richness2d,2
4424,richness1d,3
4424,richness2d,1
4425,richness1d,3
4425,richness2d,2
4426,richness1d,3
4426,richness2d,2
4427,richness1d,3
4427,richness2d,2
4428,richness1d,3
4428,richness2d,2
4429,richness1d,3
4429,richness2d,2
4430,richness1d,3
4430,richness2d,2
4431,richness1d,3
4431,richness2d,2
4432,richness1d,3
4432,richness2d,3
4433,richness1d,3
4433,richness2d,0
4434,richness1d,3
4434,richness2d,1
4435,richness1d,3
4435,richness2d,3
4436,richness1d,3
4436,richness2d,2
4437,richness1d,3
4437,richness2d,2
4438,richness1d,3
4438,richness2d,3
4439,richness1d,3
4439,richness2d,2
4440,richness1d,3
4440,richness2d,1
4441,richness1d,3
4441,richness2d,3
4442,richness1d,3
4442,richness2d,1
4443,richness1d,3
4443,richness2d,2
4444,richness1d,3
4444,richness2d,1
4446,richness1d,3
4446,richness2d,2
4447,richness1d,3
4447,richness2d,2
4448,richness1d,3
4448,richness2d,2
4449,richness1d,3
4449,richness2d,2
4450,richness1d,3
4450,richness2d,1
4451,richness1d,3
4451,richness2d,2
4452,richness1d,3
4452,richness2d,2
4453,richness1d,3
4453,richness2d,2
4454,richness1d,3
4454,richness2d,2
4455,richness1d,3
4455,richness2d,1
4456,richness1d,3
4456,richness2d,2
4457,richness1d,3
4457,richness2d,2
4458,richness1d,3
4458,richness2d,2
4459,richness1d,3
4459,richness2d,2
4460,richness1d,3
4460,richness2d,2
4461,richness1d,3
4461,richness2d,1
4463,richness1d,3
4463,richness2d,2
4464,richness1d,3
4464,richness2d,2
4465,richness1d,3
4465,richness2d,2
4466,richness1d,3
4466,richness2d,2
4467,richness1d,3
4467,richness2d,1
4468,richness1d,3
4468,richness2d,1
4469,richness1d,3
4469,richness2d,3
4470,richness1d,3
4470,richness2d,2
4471,richness1d,3
4471,richness2d,1
4472,richness1d,3
4472,richness2d,1
4473,richness1d,3
4473,richness2d,2
4474,richness1d,3
4474,richness2d,2
4475,richness1d,3
4475,richness2d,2
4476,richness1d,3
4476,richness2d,1
4477,richness1d,3
4477,richness2d,2
4478,richness1d,3
4478,richness2d,2
4479,richness1d,3
4479,richness2d,2
4480,richness1d,3
4480,richness2d,2
4481,richness1d,3
4481,richness2d,3
4483,richness1d,3
4483,richness2d,2
4484,richness1d,3
4484,richness2d,3
4485,richness1d,3
4485,richness2d,2
4486,richness1d,3
4486,richness2d,2
4488,richness1d,3
4488,richness2d,1
4489,richness1d,3
4489,richness2d,2
4490,richness1d,3
4490,richness2d,2
4491,richness1d,3
4491,richness2d,2
4492,richness1d,3
4492,richness2d,3
4493,richness1d,3
4493,richness2d,1
4494,richness1d,3
4494,richness2d,1
4495,richness1d,3
4495,richness2d,2
4496,richness1d,3
4496,richness2d,2
4497,richness1d,3
4497,richness2d,1
4498,richness1d,3
4498,richness2d,2
4500,richness1d,3
4500,richness2d,2
4501,richness1d,3
4501,richness2d,1
4502,richness1d,3
4502,richness2d,1
4503,richness1d,3
4503,richness2d,2
4505,richness1d,3
4505,richness2d,1
4506,richness1d,3
4506,richness2d,2
4507,richness1d,3
4507,richness2d,1
4508,richness1d,3
4508,richness2d,2
4509,richness1d,3
4509,richness2d,3
4510,richness1d,3
4510,richness2d,1
4511,richness1d,3
4511,richness2d,3
4512,richness1d,3
4512,richness2d,2
4513,richness1d,3
4513,richness2d,3
4514,richness1d,3
4514,richness2d,1
4515,richness1d,3
4515,richness2d,1
4516,richness1d,3
4516,richness2d,2
4517,richness1d,3
4517,richness2d,2
4518,richness1d,3
4518,richness2d,2
4519,richness1d,3
4519,richness2d,1
4520,richness1d,3
4520,richness2d,2
4521,richness1d,3
4521,richness2d,2
4522,richness1d,3
4522,richness2d,2
4523,richness1d,3
4523,richness2d,2
4524,richness1d,3
4524,richness2d,2
4526,richness1d,3
4526,richness2d,1
4527,richness1d,3
4527,richness2d,1
4528,richness1d,3
4528,richness2d,2
4529,richness1d,3
4529,richness2d,2
4530,richness1d,3
4530,richness2d,1
4531,richness1d,3
4531,richness2d,2
4532,richness1d,3
4532,richness2d,2
4533,richness1d,3
4533,richness2d,1
4534,richness1d,3
4534,richness2d,1
4535,richness1d,3
4535,richness2d,2
4536,richness1d,3
4536,richness2d,1
4538,richness1d,3
4538,richness2d,3
4539,richness1d,3
4539,richness2d,2
4540,richness1d,3
4540,richness2d,2
4542,richness1d,3
4542,richness2d,2
4543,richness1d,3
4543,richness2d,2
4544,richness1d,3
4544,richness2d,2
4545,richness1d,3
4545,richness2d,3
4546,richness1d,3
4546,richness2d,3
4547,richness1d,3
4547,richness2d,2
4548,richness1d,3
4548,richness2d,1
4549,richness1d,3
4549,richness2d,2
4550,richness1d,3
4550,richness2d,1
4551,richness1d,3
4551,richness2d,2
4552,richness1d,3
4552,richness2d,2
4553,richness1d,3
4553,richness2d,2
4554,richness1d,3
4554,richness2d,1
4555,richness1d,3
4555,richness2d,1
4556,richness1d,3
4556,richness2d,2
4557,richness1d,3
4557,richness2d,2
4558,richness1d,2
4558,richness2d,2
4559,richness1d,2
4559,richness2d,2
4560,richness1d,2
4560,richness2d,1
4561,richness1d,2
4561,richness2d,1
4562,richness1d,2
4562,richness2d,1
4563,richness1d,2
4563,richness2d,1
4564,richness1d,2
4564,richness2d,1
4565,richness1d,2
4565,richness2d,0
4566,richness1d,2
4566,richness2d,1
4567,richness1d,2
4567,richness2d,2
4568,richness1d,2
4568,richness2d,2
4569,richness1d,2
4569,richness2d,1
4570,richness1d,2
4570,richness2d,2
4571,richness1d,2
4571,richness2d,2
4572,richness1d,2
4572,richness2d,1
4573,richness1d,2
4573,richness2d,2
4574,richness1d,2
4574,richness2d,2
4575,richness1d,2
4575,richness2d,2
4576,richness1d,2
4576,richness2d,2
4577,richness1d,2
4577,richness2d,2
4578,richness1d,2
4578,richness2d,2
4579,richness1d,2
4579,richness2d,1
4580,richness1d,2
4580,richness2d,1
4581,richness1d,2
4581,richness2d,2
4582,richness1d,2
4582,richness2d,1
4583,richness1d,2
4583,richness2d,2
4584,richness1d,2
4584,richness2d,2
4585,richness1d,2
4585,richness2d,2
4586,richness1d,2
4586,richness2d,2
4587,richness1d,2
4587,richness2d,0
4588,richness1d,2
4588,richness2d,1
4589,richness1d,2
4589,richness2d,2
4590,richness1d,2
4590,richness2d,2
4591,richness1d,2
4591,richness2d,2
4592,richness1d,2
4592,richness2d,2
4593,richness1d,2
4593,richness2d,2
4594,richness1d,2
4594,richness2d,2
4595,richness1d,2
4595,richness2d,1
4596,richness1d,2
4596,richness2d,2
4597,richness1d,2
4597,richness2d,2
4598,richness1d,2
4598,richness2d,2
4599,richness1d,2
4599,richness2d,2
4600,richness1d,2
4600,richness2d,1
4601,richness1d,2
4601,richness2d,1
4602,richness1d,2
4602,richness2d,2
4603,richness1d,2
4603,richness2d,2
4604,richness1d,2
4604,richness2d,2
4605,richness1d,2
4605,richness2d,2
4606,richness1d,2
4606,richness2d,2
4608,richness1d,2
4608,richness2d,1
4609,richness1d,2
4609,richness2d,2
4610,richness1d,2
4610,richness2d,1
4611,richness1d,2
4611,richness2d,2
4612,richness1d,2
4612,richness2d,1
4613,richness1d,2
4613,richness2d,2
4614,richness1d,2
4614,richness2d,2
4615,richness1d,2
4615,richness2d,1
4616,richness1d,2
4616,richness2d,2
4617,richness1d,2
4617,richness2d,1
4618,richness1d,2
4618,richness2d,2
4619,richness1d,2
4619,richness2d,2
4620,richness1d,2
4620,richness2d,2
4621,richness1d,2
4621,richness2d,2
4622,richness1d,2
4622,richness2d,2
4623,richness1d,2
4623,richness2d,2
4624,richness1d,2
4624,richness2d,2
4626,richness1d,2
4626,richness2d,2
4627,richness1d,2
4627,richness2d,2
4628,richness1d,2
4628,richness2d,2
4629,richness1d,2
4629,richness2d,1
4630,richness1d,2
4630,richness2d,2
4631,richness1d,2
4631,richness2d,2
4632,richness1d,2
4632,richness2d,2
4633,richness1d,2
4633,richness2d,1
4634,richness1d,2
4634,richness2d,2
4635,richness1d,2
4635,richness2d,2
4636,richness1d,2
4636,richness2d,2
4637,richness1d,2
4637,richness2d,2
4638,richness1d,2
4638,richness2d,2
4639,richness1d,2
4639,richness2d,2
4640,richness1d,2
4640,richness2d,1
4641,richness1d,2
4641,richness2d,1
4642,richness1d,2
4642,richness2d,2
4643,richness1d,2
4643,richness2d,0
4644,richness1d,2
4644,richness2d,1
4645,richness1d,2
4645,richness2d,2
4646,richness1d,2
4646,richness2d,2
4647,richness1d,2
4647,richness2d,2
4648,richness1d,2
4648,richness2d,2
4649,richness1d,2
4649,richness2d,2
4650,richness1d,2
4650,richness2d,1
4651,richness1d,2
4651,richness2d,2
4652,richness1d,2
4652,richness2d,2
4653,richness1d,2
4653,richness2d,2
4654,richness1d,2
4654,richness2d,1
4655,richness1d,2
4655,richness2d,1
4656,richness1d,2
4656,richness2d,2
4657,richness1d,2
4657,richness2d,2
4658,richness1d,2
4658,richness2d,2
4659,richness1d,2
4659,richness2d,2
4660,richness1d,2
4660,richness2d,1
4661,richness1d,2
4661,richness2d,2
4662,richness1d,2
4662,richness2d,2
4664,richness1d,2
4664,richness2d,2
4665,richness1d,2
4665,richness2d,2
4666,richness1d,2
4666,richness2d,2
4667,richness1d,2
4667,richness2d,2
4668,richness1d,2
4668,richness2d,1
4669,richness1d,2
4669,richness2d,2
4670,richness1d,2
4670,richness2d,1
4671,richness1d,2
4671,richness2d,2
4672,richness1d,2
4672,richness2d,1
4673,richness1d,2
4673,richness2d,1
4674,richness1d,2
4674,richness2d,1
4676,richness1d,2
4676,richness2d,2
4677,richness1d,2
4677,richness2d,0
4678,richness1d,2
4678,richness2d,2
4679,richness1d,2
4679,richness2d,1
4680,richness1d,2
4680,richness2d,1
4681,richness1d,2
4681,richness2d,2
4682,richness1d,2
4682,richness2d,1
4683,richness1d,2
4683,richness2d,2
4684,richness1d,2
4684,richness2d,1
4685,richness1d,2
4685,richness2d,0
4686,richness1d,2
4686,richness2d,1
4687,richness1d,2
4687,richness2d,2
4688,richness1d,2
4688,richness2d,1
4689,richness1d,2
4689,richness2d,2
4690,richness1d,2
4690,richness2d,2
4691,richness1d,2
4691,richness2d,2
4692,richness1d,2
4692,richness2d,2
4693,richness1d,2
4693,richness2d,2
4694,richness1d,2
4694,richness2d,1
4695,richness1d,2
4695,richness2d,2
4696,richness1d,2
4696,richness2d,2
4697,richness1d,2
4697,richness2d,2
4698,richness1d,2
4698,richness2d,2
4699,richness1d,2
4699,richness2d,2
4700,richness1d,2
4700,richness2d,2
4701,richness1d,2
4701,richness2d,2
4702,richness1d,2
4702,richness2d,2
4703,richness1d,2
4703,richness2d,2
4704,richness1d,2
4704,richness2d,2
4706,richness1d,2
4706,richness2d,1
4707,richness1d,2
4707,richness2d,1
4708,richness1d,2
4708,richness2d,1
4709,richness1d,2
4709,richness2d,1
4710,richness1d,2
4710,richness2d,2
4711,richness1d,2
4711,richness2d,1
4712,richness1d,2
4712,richness2d,2
4713,richness1d,2
4713,richness2d,1
4714,richness1d,2
4714,richness2d,2
4715,richness1d,2
4715,richness2d,2
4716,richness1d,2
4716,richness2d,2
4717,richness1d,2
4717,richness2d,2
4718,richness1d,2
4718,richness2d,2
4719,richness1d,2
4719,richness2d,1
4720,richness1d,2
4720,richness2d,1
4721,richness1d,1
4721,richness2d,1
4723,richness1d,1
4723,richness2d,1
4724,richness1d,1
4724,richness2d,1
4725,richness1d,1
4725,richness2d,1
4726,richness1d,1
4726,richness2d,1
4727,richness1d,1
4727,richness2d,1
4728,richness1d,1
4728,richness2d,0
4729,richness1d,1
4729,richness2d,1
4730,richness1d,1
4730,richness2d,0
4731,richness1d,1
4731,richness2d,1
4732,richness1d,1
4732,richness2d,1
4733,richness1d,1
4733,richness2d,0
4734,richness1d,1
4734,richness2d,1
4735,richness1d,1
4735,richness2d,1
4736,richness1d,1
4736,richness2d,0
4737,richness1d,1
4737,richness2d,1
4738,richness1d,1
4738,richness2d,1
4739,richness1d,1
4739,richness2d,1
4740,richness1d,1
4740,richness2d,0
4741,richness1d,1
4741,richness2d,1
4742,richness1d,1
4742,richness2d,0
4743,richness1d,1
4743,richness2d,0
4744,richness1d,1
4744,richness2d,1
4745,richness1d,1
4745,richness2d,1
4746,richness1d,1
4746,richness2d,0
4747,richness1d,1
4747,richness2d,1
4748,richness1d,1
4748,richness2d,1
4749,richness1d,1
4749,richness2d,1
4750,richness1d,1
4750,richness2d,1
4752,richness1d,1
4752,richness2d,0
4753,richness1d,1
4753,richness2d,1
4754,richness1d,1
4754,richness2d,1
4755,richness1d,1
4755,richness2d,0
4756,richness1d,1
4756,richness2d,1
4757,richness1d,1
4757,richness2d,1
4758,richness1d,1
4758,richness2d,0
4759,richness1d,1
4759,richness2d,0
4760,richness1d,1
4760,richness2d,0
4761,richness1d,1
4761,richness2d,1
4762,richness1d,1
4762,richness2d,0
4763,richness1d,1
4763,richness2d,1
4764,richness1d,1
4764,richness2d,1
4765,richness1d,1
4765,richness2d,0
4766,richness1d,1
4766,richness2d,1
4767,richness1d,1
4767,richness2d,0
4768,richness1d,1
4768,richness2d,1
4769,richness1d,1
4769,richness2d,1
4770,richness1d,1
4770,richness2d,1
4771,richness1d,1
4771,richness2d,1
4772,richness1d,1
4772,richness2d,1
4773,richness1d,1
4773,richness2d,0
4774,richness1d,1
4774,richness2d,0
4775,richness1d,1
4775,richness2d,1
4776,richness1d,1
4776,richness2d,1
4777,richness1d,1
4777,richness2d,1
4778,richness1d,1
4778,richness2d,0
4779,richness1d,1
4779,richness2d,1
4780,richness1d,1
4780,richness2d,1
4781,richness1d,1
4781,richness2d,0
4782,richness1d,1
4782,richness2d,0
4783,richness1d,1
4783,richness2d,1
4784,richness1d,1
4784,richness2d,0
4785,richness1d,1
4785,richness2d,1
4786,richness1d,1
4786,richness2d,1
4787,richness1d,1
4787,richness2d,0
4788,richness1d,1
4788,richness2d,0
4789,richness1d,1
4789,richness2d,1
4790,richness1d,1
4790,richness2d,0
4791,richness1d,1
4791,richness2d,1
4792,richness1d,1
4792,richness2d,1
4793,richness1d,1
4793,richness2d,0
4794,richness1d,1
4794,richness2d,1
4795,richness1d,1
4795,richness2d,0
4796,richness1d,1
4796,richness2d,1
4797,richness1d,1
4797,richness2d,1
4798,richness1d,1
4798,richness2d,1
4799,richness1d,1
4799,richness2d,0
4800,richness1d,1
4800,richness2d,0
4801,richness1d,1
4801,richness2d,1
4802,richness1d,1
4802,richness2d,1
4803,richness1d,1
4803,richness2d,1
4804,richness1d,1
4804,richness2d,1
4805,richness1d,1
4805,richness2d,1
4806,richness1d,1
4806,richness2d,0
4807,richness1d,1
4807,richness2d,1
4808,richness1d,1
4808,richness2d,1
4809,richness1d,1
4809,richness2d,1
4810,richness1d,1
4810,richness2d,0
4811,richness1d,1
4811,richness2d,1
4812,richness1d,1
4812,richness2d,0
4813,richness1d,1
4813,richness2d,1
4815,richness1d,1
4815,richness2d,1
4816,richness1d,1
4816,richness2d,0
4817,richness1d,1
4817,richness2d,0
4818,richness1d,1
4818,richness2d,1
4819,richness1d,1
4819,richness2d,1
4820,richness1d,1
4820,richness2d,1
4821,richness1d,1
4821,richness2d,1
4822,richness1d,1
4822,richness2d,1
4823,richness1d,1
4823,richness2d,1
4824,richness1d,1
4824,richness2d,1
4825,richness1d,1
4825,richness2d,1
4826,richness1d,1
4826,richness2d,1
4827,richness1d,1
4827,richness2d,1
4828,richness1d,1
4828,richness2d,1
4829,richness1d,1
4829,richness2d,1
4830,richness1d,1
4830,richness2d,0
4831,richness1d,1
4831,richness2d,0
4832,richness1d,1
4832,richness2d,1
4833,richness1d,1
4833,richness2d,1
4834,richness1d,1
4834,richness2d,1
4835,richness1d,1
4835,richness2d,1
4836,richness1d,1
4836,richness2d,1
4837,richness1d,1
4837,richness2d,1
4838,richness1d,1
4838,richness2d,1
4839,richness1d,1
4839,richness2d,0
4840,richness1d,1
4840,richness2d,0
4841,richness1d,1
4841,richness2d,1
4842,richness1d,1
4842,richness2d,1
4843,richness1d,1
4843,richness2d,1
4844,richness1d,1
4844,richness2d,1
4845,richness1d,1
4845,richness2d,1
4846,richness1d,1
4846,richness2d,1
4847,richness1d,1
4847,richness2d,1
4848,richness1d,1
4848,richness2d,0
4849,richness1d,1
4849,richness2d,1
4850,richness1d,1
4850,richness2d,1
4851,richness1d,1
4851,richness2d,1
4852,richness1d,1
4852,richness2d,1
4853,richness1d,1
4853,richness2d,1
4854,richness1d,1
4854,richness2d,1
4855,richness1d,1
4855,richness2d,0
4856,richness1d,1
4856,richness2d,1
4857,richness1d,1
4857,richness2d,0
4859,richness1d,1
4859,richness2d,1
4860,richness1d,1
4860,richness2d,1
4861,richness1d,1
4861,richness2d,1
4862,richness1d,1
4862,richness2d,1
4863,richness1d,1
4863,richness2d,1
4864,richness1d,1
4864,richness2d,1
4865,richness1d,1
4865,richness2d,0
4867,richness1d,1
4867,richness2d,1
4868,richness1d,1
4868,richness2d,1
4869,richness1d,1
4869,richness2d,1
4870,richness1d,1
4870,richness2d,0
4871,richness1d,1
4871,richness2d,1
4872,richness1d,1
4872,richness2d,1
4873,richness1d,1
4873,richness2d,1
4874,richness1d,1
4874,richness2d,1
4875,richness1d,1
4875,richness2d,1
4876,richness1d,1
4876,richness2d,1
4877,richness1d,1
4877,richness2d,1
4878,richness1d,1
4878,richness2d,1
4879,richness1d,1
4879,richness2d,0
4880,richness1d,1
4880,richness2d,1
4881,richness1d,1
4881,richness2d,1
4882,richness1d,1
4882,richness2d,1
4883,richness1d,1
4883,richness2d,1
4884,richness1d,1
4884,richness2d,1
4885,richness1d,1
4885,richness2d,1
4886,richness1d,1
4886,richness2d,0
4887,richness1d,1
4887,richness2d,1
4888,richness1d,1
4888,richness2d,1
4889,richness1d,1
4889,richness2d,0
4890,richness1d,1
4890,richness2d,1
4891,richness1d,1
4891,richness2d,1
4892,richness1d,1
4892,richness2d,1
4893,richness1d,1
4893,richness2d,0
4894,richness1d,1
4894,richness2d,0
4895,richness1d,1
4895,richness2d,1
4896,richness1d,1
4896,richness2d,1
4897,richness1d,1
4897,richness2d,0
4898,richness1d,1
4898,richness2d,1
4899,richness1d,1
4899,richness2d,1
4900,richness1d,1
4900,richness2d,0
4901,richness1d,1
4901,richness2d,1
4902,richness1d,1
4902,richness2d,1
4903,richness1d,1
4903,richness2d,1
4904,richness1d,1
4904,richness2d,1
4905,richness1d,1
4905,richness2d,1
4906,richness1d,1
4906,richness2d,1
4907,richness1d,1
4907,richness2d,1
4908,richness1d,1
4908,richness2d,0
4909,richness1d,1
4909,richness2d,1
4910,richness1d,1
4910,richness2d,1
4911,richness1d,1
4911,richness2d,1
4912,richness1d,1
4912,richness2d,1
4913,richness1d,1
4913,richness2d,0
4914,richness1d,1
4914,richness2d,1
4916,richness1d,1
4916,richness2d,1
4917,richness1d,1
4917,richness2d,0
4918,richness1d,1
4918,richness2d,0
4919,richness1d,1
4919,richness2d,1
4920,richness1d,1
4920,richness2d,1
4921,richness1d,1
4921,richness2d,1
4922,richness1d,1
4922,richness2d,1
4923,richness1d,1
4923,richness2d,1
4924,richness1d,1
4924,richness2d,1
4926,richness1d,1
4926,richness2d,1
4927,richness1d,1
4927,richness2d,1
4928,richness1d,1
4928,richness2d,1
4929,richness1d,1
4929,richness2d,0
4930,richness1d,1
4930,richness2d,0
4931,richness1d,1
4931,richness2d,1
4932,richness1d,1
4932,richness2d,1
4933,richness1d,1
4933,richness2d,1
4934,richness1d,1
4934,richness2d,0
4935,richness1d,1
4935,richness2d,1
4936,richness1d,1
4936,richness2d,1
4937,richness1d,1
4937,richness2d,1
4938,richness1d,1
4938,richness2d,1
4939,richness1d,1
4939,richness2d,0
4940,richness1d,1
4940,richness2d,1
4941,richness1d,1
4941,richness2d,1
4942,richness1d,1
4942,richness2d,0
4943,richness1d,1
4943,richness2d,0
4944,richness1d,1
4944,richness2d,0
4945,richness1d,1
4945,richness2d,0
4946,richness1d,1
4946,richness2d,0
4947,richness1d,1
4947,richness2d,1
4948,richness1d,1
4948,richness2d,1
4949,richness1d,1
4949,richness2d,1
4950,richness1d,1
4950,richness2d,1
4951,richness1d,1
4951,richness2d,1
4952,richness1d,1
4952,richness2d,1
4953,richness1d,1
4953,richness2d,1
4954,richness1d,1
4954,richness2d,1
4955,richness1d,1
4955,richness2d,1
4956,richness1d,1
4956,richness2d,0
4957,richness1d,1
4957,richness2d,1
4958,richness1d,1
4958,richness2d,1
4959,richness1d,1
4959,richness2d,1
4960,richness1d,1
4960,richness2d,0
4961,richness1d,1
4961,richness2d,0
4962,richness1d,1
4962,richness2d,1
4963,richness1d,1
4963,richness2d,1
4964,richness1d,1
4964,richness2d,1
4965,richness1d,1
4965,richness2d,0
4966,richness1d,1
4966,richness2d,1
4967,richness1d,1
4967,richness2d,1
4968,richness1d,1
4968,richness2d,0
4969,richness1d,1
4969,richness2d,1
4970,richness1d,1
4970,richness2d,0
4971,richness1d,1
4971,richness2d,1
4972,richness1d,1
4972,richness2d,0
4973,richness1d,1
4973,richness2d,1
4974,richness1d,1
4974,richness2d,1
4975,richness1d,1
4975,richness2d,1
4976,richness1d,1
4976,richness2d,0
4977,richness1d,1
4977,richness2d,1
4978,richness1d,1
4978,richness2d,1
4979,richness1d,1
4979,richness2d,1
4980,richness1d,1
4980,richness2d,1
4981,richness1d,1
4981,richness2d,1
4982,richness1d,1
4982,richness2d,1
4983,richness1d,1
4983,richness2d,1
4984,richness1d,1
4984,richness2d,1
4985,richness1d,1
4985,richness2d,1
4986,richness1d,1
4986,richness2d,0
4987,richness1d,1
4987,richness2d,0
4988,richness1d,1
4988,richness2d,1
4989,richness1d,1
4989,richness2d,0
4990,richness1d,1
4990,richness2d,1
4992,richness1d,1
4992,richness2d,1
4993,richness1d,1
4993,richness2d,1
4994,richness1d,1
4994,richness2d,1
4995,richness1d,1
4995,richness2d,1
4996,richness1d,1
4996,richness2d,0
4997,richness1d,1
4997,richness2d,1
4998,richness1d,1
4998,richness2d,0
4999,richness1d,1
4999,richness2d,1
5000,richness1d,1
5000,richness2d,0
5001,richness1d,1
5001,richness2d,1
5002,richness1d,1
5002,richness2d,1
5003,richness1d,1
5003,richness2d,1
5004,richness1d,1
5004,richness2d,1
5005,richness1d,1
5005,richness2d,1
5006,richness1d,1
5006,richness2d,1
5007,richness1d,1
5007,richness2d,1
5008,richness1d,1
5008,richness2d,0
5009,richness1d,1
5009,richness2d,1
5010,richness1d,1
5010,richness2d,1
5011,richness1d,1
5011,richness2d,1
5012,richness1d,1
5012,richness2d,1
5013,richness1d,1
5013,richness2d,0
5014,richness1d,1
5014,richness2d,1
5015,richness1d,1
5015,richness2d,0
5016,richness1d,1
5016,richness2d,1
5017,richness1d,1
5017,richness2d,1
5018,richness1d,1
5018,richness2d,1
5019,richness1d,1
5019,richness2d,1
5020,richness1d,1
5020,richness2d,1
5023,richness1d,1
5023,richness2d,0
5024,richness1d,1
5024,richness2d,1
5025,richness1d,1
5025,richness2d,0
5026,richness1d,1
5026,richness2d,1
5027,richness1d,1
5027,richness2d,0
5028,richness1d,1
5028,richness2d,1
5029,richness1d,1
5029,richness2d,1
5030,richness1d,1
5030,richness2d,1
5031,richness1d,1
5031,richness2d,1
5032,richness1d,1
5032,richness2d,1
5033,richness1d,1
5033,richness2d,1
5034,richness1d,1
5034,richness2d,0
5035,richness1d,1
5035,richness2d,0
5036,richness1d,1
5036,richness2d,1
5037,richness1d,1
5037,richness2d,1
5038,richness1d,1
5038,richness2d,1
5039,richness1d,1
5039,richness2d,1
5040,richness1d,1
5040,richness2d,0
5041,richness1d,1
5041,richness2d,1
5042,richness1d,1
5042,richness2d,1
5043,richness1d,1
5043,richness2d,0
5044,richness1d,1
5044,richness2d,1
5045,richness1d,1
5045,richness2d,1
5046,richness1d,1
5046,richness2d,1
5048,richness1d,1
5048,richness2d,1
5049,richness1d,1
5049,richness2d,0
5051,richness1d,1
5051,richness2d,1
5052,richness1d,1
5052,richness2d,0
5053,richness1d,1
5053,richness2d,1
5054,richness1d,1
5054,richness2d,1
5055,richness1d,1
5055,richness2d,1
5056,richness1d,1
5056,richness2d,0
5057,richness1d,1
5057,richness2d,0
5058,richness1d,1
5058,richness2d,1
5059,richness1d,1
5059,richness2d,1
5060,richness1d,1
5060,richness2d,1
5061,richness1d,1
5061,richness2d,1
5062,richness1d,1
5062,richness2d,1
5063,richness1d,1
5063,richness2d,1
5064,richness1d,1
5064,richness2d,0
5065,richness1d,1
5065,richness2d,1
5066,richness1d,1
5066,richness2d,0
