rich_geog,x_exact,y_exact,depth_geog
1,126.5,-62.5,4198
1,127.5,-62.5,4264
1,128.5,-62.5,4312
1,129.5,-62.5,4356.75
NA,130.5,-62.5,4392.75
NA,131.5,-62.5,4391
NA,132.5,-62.5,4373.75
NA,133.5,-62.5,4326.75
NA,134.5,-62.5,4233.75
NA,135.5,-62.5,4043
NA,136.5,-62.5,4040.25
NA,137.5,-62.5,3995.75
NA,138.5,-62.5,3640.5
NA,139.5,-62.5,3905
NA,140.5,-62.5,4067.25
NA,141.5,-62.5,4136
NA,142.5,-62.5,4106.25
NA,143.5,-62.5,4062
NA,144.5,-62.5,4049
NA,145.5,-62.5,4023
NA,146.5,-62.5,4002.25
NA,147.5,-62.5,4056.75
NA,148.5,-62.5,3924.499756
NA,20.5,-61.5,5023.75
NA,21.5,-61.5,5490.5
1,22.5,-61.5,5103
1,23.5,-61.5,5015
1,24.5,-61.5,5179.25
1,25.5,-61.5,5205.5
1,26.5,-61.5,5198
1,27.5,-61.5,5237.75
1,28.5,-61.5,5231
1,29.5,-61.5,5238.25
1,30.5,-61.5,5226
1,31.5,-61.5,5192
1,32.5,-61.5,5198
1,33.5,-61.5,5225.25
1,34.5,-61.5,5253.25
1,35.5,-61.5,5266.25
1,36.5,-61.5,5286.75
1,37.5,-61.5,5286.25
1,38.5,-61.5,5282
1,39.5,-61.5,5236.75
1,40.5,-61.5,5255
1,41.5,-61.5,5249.75
1,42.5,-61.5,5292
1,43.5,-61.5,5274
1,44.5,-61.5,5250.75
1,45.5,-61.5,5250.25
1,46.5,-61.5,5272.25
1,47.5,-61.5,5273.25
1,48.5,-61.5,5327.5
1,49.5,-61.5,5296.5
1,50.5,-61.5,5231.25
1,51.5,-61.5,5307
1,52.5,-61.5,5250.75
1,53.5,-61.5,5203.75
1,54.5,-61.5,5119.75
1,55.5,-61.5,5048.75
1,56.5,-61.5,4959.5
1,57.5,-61.5,4988.75
1,58.5,-61.5,4755.75
1,59.5,-61.5,4827.75
1,60.5,-61.5,4790.25
1,61.5,-61.5,4628.5
1,62.5,-61.5,4545.5
1,63.5,-61.5,4585.75
1,64.5,-61.5,4520.5
1,65.5,-61.5,4514.25
1,66.5,-61.5,4482
1,67.5,-61.5,4403
1,68.5,-61.5,4318.75
1,69.5,-61.5,4225.75
1,70.5,-61.5,4192.5
1,71.5,-61.5,4283.25
1,72.5,-61.5,4114.75
1,73.5,-61.5,3985
1,74.5,-61.5,3992
1,75.5,-61.5,3797.5
1,76.5,-61.5,3783
1,77.5,-61.5,3705.75
1,78.5,-61.5,3165.75
1,79.5,-61.5,2813
1,80.5,-61.5,2449.75
1,81.5,-61.5,2191
1,82.5,-61.5,2121.5
1,83.5,-61.5,2494.75
1,84.5,-61.5,3057.75
1,85.5,-61.5,3408.75
1,86.5,-61.5,3521
1,87.5,-61.5,3771.25
1,88.5,-61.5,3986.75
1,89.5,-61.5,4051.25
1,90.5,-61.5,4145.5
1,91.5,-61.5,4154.5
1,92.5,-61.5,4168.5
1,93.5,-61.5,4120.25
1,94.5,-61.5,4108
1,95.5,-61.5,4097
1,96.5,-61.5,4184
1,97.5,-61.5,4441.25
1,98.5,-61.5,4533.5
1,99.5,-61.5,4553.75
1,100.5,-61.5,4864.5
1,101.5,-61.5,4492
1,102.5,-61.5,4190
1,103.5,-61.5,4514.75
1,104.5,-61.5,4370
1,105.5,-61.5,4343
1,106.5,-61.5,4343.25
1,107.5,-61.5,4332
1,108.5,-61.5,3996
1,109.5,-61.5,4010.75
1,110.5,-61.5,4119.25
1,111.5,-61.5,4154.75
1,112.5,-61.5,4212.75
1,113.5,-61.5,4263.25
1,114.5,-61.5,4296.75
1,115.5,-61.5,4309.5
1,116.5,-61.5,4301
1,117.5,-61.5,4257.25
1,118.5,-61.5,4224
1,119.5,-61.5,4205
1,120.5,-61.5,4211
1,121.5,-61.5,4228.25
1,122.5,-61.5,4290
1,123.5,-61.5,4321.5
1,124.5,-61.5,4322.75
1,125.5,-61.5,4334.25
1,126.5,-61.5,4392
1,127.5,-61.5,4374
1,128.5,-61.5,4422
1,129.5,-61.5,4494
1,130.5,-61.5,4546.75
NA,131.5,-61.5,4525.75
NA,132.5,-61.5,4490.25
NA,133.5,-61.5,4465.25
NA,134.5,-61.5,4426
NA,135.5,-61.5,4337
NA,136.5,-61.5,4300
NA,137.5,-61.5,4268.75
NA,138.5,-61.5,4288
NA,139.5,-61.5,4264.75
NA,140.5,-61.5,4241.75
NA,141.5,-61.5,4272
NA,142.5,-61.5,4248.25
NA,143.5,-61.5,4186
NA,144.5,-61.5,4024.5
NA,145.5,-61.5,4146
NA,146.5,-61.5,4311
NA,147.5,-61.5,3852
NA,148.5,-61.5,4001.5
NA,20.5,-60.5,5180.25
NA,21.5,-60.5,5323
NA,22.5,-60.5,5055.25
1,23.5,-60.5,5327.5
1,24.5,-60.5,4960.75
1,25.5,-60.5,5271.5
1,26.5,-60.5,5294.25
1,27.5,-60.5,5264.75
1,28.5,-60.5,5259
1,29.5,-60.5,5290.25
1,30.5,-60.5,5237.25
1,31.5,-60.5,5289.75
1,32.5,-60.5,5279
1,33.5,-60.5,5284.75
1,34.5,-60.5,5323
1,35.5,-60.5,5341.75
1,36.5,-60.5,5289
1,37.5,-60.5,5286.25
1,38.5,-60.5,5278.5
1,39.5,-60.5,5282.25
1,40.5,-60.5,5293.5
1,41.5,-60.5,5307
1,42.5,-60.5,5316.25
1,43.5,-60.5,5318
1,44.5,-60.5,5384
1,45.5,-60.5,5393.75
1,46.5,-60.5,5413.75
1,47.5,-60.5,5383
1,48.5,-60.5,5416.75
1,49.5,-60.5,5406
1,50.5,-60.5,5328.25
1,51.5,-60.5,5376
1,52.5,-60.5,5343
1,53.5,-60.5,5291
1,54.5,-60.5,5257.5
1,55.5,-60.5,5081.5
1,56.5,-60.5,5060
1,57.5,-60.5,5046.75
1,58.5,-60.5,5070.25
1,59.5,-60.5,4916.5
1,60.5,-60.5,4757.75
1,61.5,-60.5,4708.25
1,62.5,-60.5,4653
1,63.5,-60.5,4676
1,64.5,-60.5,4677.75
1,65.5,-60.5,4617
1,66.5,-60.5,4524.25
1,67.5,-60.5,4434.25
1,68.5,-60.5,4410.75
1,69.5,-60.5,4307.5
1,70.5,-60.5,4302
1,71.5,-60.5,4245.75
1,72.5,-60.5,3580
1,73.5,-60.5,3397.75
1,74.5,-60.5,3640.5
1,75.5,-60.5,2218.249756
1,76.5,-60.5,3102.5
1,77.5,-60.5,3373.75
1,78.5,-60.5,2837
1,79.5,-60.5,2275.75
1,80.5,-60.5,1902.75
1,81.5,-60.5,1606.25
1,82.5,-60.5,1608.249878
1,83.5,-60.5,1307.5
1,84.5,-60.5,2332
1,85.5,-60.5,3488.5
1,86.5,-60.5,4122
1,87.5,-60.5,4395.25
1,88.5,-60.5,4357.75
1,89.5,-60.5,4324.25
1,90.5,-60.5,4348.75
1,91.5,-60.5,4276.25
1,92.5,-60.5,4308.25
1,93.5,-60.5,4381.5
1,94.5,-60.5,4277.75
1,95.5,-60.5,4380
1,96.5,-60.5,4365.75
1,97.5,-60.5,4416
1,98.5,-60.5,4474.25
1,99.5,-60.5,4567.25
1,100.5,-60.5,4395.5
1,101.5,-60.5,4540.25
1,102.5,-60.5,4484.5
1,103.5,-60.5,4485
1,104.5,-60.5,4394.5
1,105.5,-60.5,4451.25
1,106.5,-60.5,4235.5
1,107.5,-60.5,4474.75
1,108.5,-60.5,4160
1,109.5,-60.5,4434
1,110.5,-60.5,4270.75
1,111.5,-60.5,4218.25
1,112.5,-60.5,4306.25
1,113.5,-60.5,4344.25
1,114.5,-60.5,4419.75
1,115.5,-60.5,4459.75
1,116.5,-60.5,4430.5
1,117.5,-60.5,4428
1,118.5,-60.5,4406
1,119.5,-60.5,4366.25
1,120.5,-60.5,4397
1,121.5,-60.5,4390.5
1,122.5,-60.5,4408
1,123.5,-60.5,4445.75
1,124.5,-60.5,4503.5
1,125.5,-60.5,4489
1,126.5,-60.5,4480.75
1,127.5,-60.5,4489.75
1,128.5,-60.5,4506.75
1,129.5,-60.5,4555.75
1,130.5,-60.5,4593.5
1,131.5,-60.5,4620
NA,132.5,-60.5,4578.25
NA,133.5,-60.5,4576.75
NA,134.5,-60.5,4514.5
NA,135.5,-60.5,4447.25
NA,136.5,-60.5,4451.25
NA,137.5,-60.5,4465
NA,138.5,-60.5,4427.75
NA,139.5,-60.5,4441.75
NA,140.5,-60.5,3950.250244
NA,141.5,-60.5,4377
NA,142.5,-60.5,4289
NA,143.5,-60.5,4131.5
NA,144.5,-60.5,4421.25
NA,145.5,-60.5,4003
NA,146.5,-60.5,3563.5
NA,147.5,-60.5,2643.249756
NA,148.5,-60.5,4059.5
NA,20.5,-59.5,5280.5
NA,21.5,-59.5,5405
NA,22.5,-59.5,5379.5
1,23.5,-59.5,5220.25
1,24.5,-59.5,5491
1,25.5,-59.5,5134.25
1,26.5,-59.5,5277.75
1,27.5,-59.5,5345
1,28.5,-59.5,5371
1,29.5,-59.5,5294
1,30.5,-59.5,5296
1,31.5,-59.5,5351.25
1,32.5,-59.5,5353.5
1,33.5,-59.5,5286
1,34.5,-59.5,5326.5
1,35.5,-59.5,5347.5
1,36.5,-59.5,5325
1,37.5,-59.5,5375
1,38.5,-59.5,5344.25
1,39.5,-59.5,5350.5
1,40.5,-59.5,5320
1,41.5,-59.5,5335.75
1,42.5,-59.5,5359.5
1,43.5,-59.5,5405.25
1,44.5,-59.5,5429
1,45.5,-59.5,5429.75
1,46.5,-59.5,5459
1,47.5,-59.5,5480.75
1,48.5,-59.5,5472.75
1,49.5,-59.5,5467
1,50.5,-59.5,5344
1,51.5,-59.5,5263.75
1,52.5,-59.5,5302.75
1,53.5,-59.5,5273.75
1,54.5,-59.5,5183.25
1,55.5,-59.5,5187
1,56.5,-59.5,5143.25
1,57.5,-59.5,5116
1,58.5,-59.5,5015
1,59.5,-59.5,4934.25
1,60.5,-59.5,4867.25
1,61.5,-59.5,4806
1,62.5,-59.5,4931.5
1,63.5,-59.5,4939.25
1,64.5,-59.5,4685.25
1,65.5,-59.5,4454.25
1,66.5,-59.5,4702.5
1,67.5,-59.5,4572.25
1,68.5,-59.5,4641.25
1,69.5,-59.5,4367.5
1,70.5,-59.5,3901.250244
1,71.5,-59.5,4584.5
1,72.5,-59.5,4240
1,73.5,-59.5,2369.5
1,74.5,-59.5,1531.75
1,75.5,-59.5,1350
1,76.5,-59.5,1063.250122
1,77.5,-59.5,1089.5
1,78.5,-59.5,1720
1,79.5,-59.5,1856.5
1,80.5,-59.5,1898.75
1,81.5,-59.5,1835.75
1,82.5,-59.5,1422
1,83.5,-59.5,1120.75
1,84.5,-59.5,2071.25
1,85.5,-59.5,4209.75
1,86.5,-59.5,4484
1,87.5,-59.5,4601.25
1,88.5,-59.5,4574.5
1,89.5,-59.5,4500
1,90.5,-59.5,4456
1,91.5,-59.5,4441
1,92.5,-59.5,4446
1,93.5,-59.5,4464.5
1,94.5,-59.5,4463.25
1,95.5,-59.5,4381
1,96.5,-59.5,4444
1,97.5,-59.5,4427.25
1,98.5,-59.5,4446.25
1,99.5,-59.5,4466.5
1,100.5,-59.5,4333.25
1,101.5,-59.5,4191
1,102.5,-59.5,4245
1,103.5,-59.5,4382.5
1,104.5,-59.5,4336.75
1,105.5,-59.5,4383.75
1,106.5,-59.5,4232.25
1,107.5,-59.5,4519.5
1,108.5,-59.5,4379.75
1,109.5,-59.5,4430.75
1,110.5,-59.5,4381.75
1,111.5,-59.5,4416.75
1,112.5,-59.5,4444
1,113.5,-59.5,4460
1,114.5,-59.5,4469
1,115.5,-59.5,4537.75
1,116.5,-59.5,4544.25
1,117.5,-59.5,4552
1,118.5,-59.5,4534
1,119.5,-59.5,4521
1,120.5,-59.5,4510
1,121.5,-59.5,4510
1,122.5,-59.5,4491
1,123.5,-59.5,4529
1,124.5,-59.5,4566
1,125.5,-59.5,4599.5
1,126.5,-59.5,4620.5
1,127.5,-59.5,4628.75
1,128.5,-59.5,4626.75
1,129.5,-59.5,4633.75
1,130.5,-59.5,4653.25
1,131.5,-59.5,4680
1,132.5,-59.5,4678
1,133.5,-59.5,4578.75
NA,134.5,-59.5,4592.5
NA,135.5,-59.5,4586.25
NA,136.5,-59.5,4429.75
NA,137.5,-59.5,4469.75
NA,138.5,-59.5,4034.75
NA,139.5,-59.5,4342
NA,140.5,-59.5,4015.75
NA,141.5,-59.5,4238.75
NA,142.5,-59.5,4253.75
NA,143.5,-59.5,4034.25
NA,144.5,-59.5,3993.25
NA,145.5,-59.5,3892.25
NA,146.5,-59.5,4016.250244
NA,147.5,-59.5,3053.249512
NA,148.5,-59.5,2788.749756
NA,20.5,-58.5,4810
NA,21.5,-58.5,5254.5
NA,22.5,-58.5,5504
1,23.5,-58.5,5512.5
1,24.5,-58.5,5383.25
1,25.5,-58.5,5687.75
1,26.5,-58.5,5402.75
1,27.5,-58.5,5425
1,28.5,-58.5,5430
1,29.5,-58.5,5452.75
1,30.5,-58.5,5404.25
1,31.5,-58.5,5441.25
1,32.5,-58.5,5413.5
1,33.5,-58.5,5347.75
1,34.5,-58.5,5364.75
1,35.5,-58.5,5388
1,36.5,-58.5,5360.25
1,37.5,-58.5,5319
1,38.5,-58.5,5265.5
1,39.5,-58.5,5398
1,40.5,-58.5,5289.25
1,41.5,-58.5,5192.75
1,42.5,-58.5,5330.5
1,43.5,-58.5,5397.5
1,44.5,-58.5,5389.25
1,45.5,-58.5,5428.75
1,46.5,-58.5,5473.5
1,47.5,-58.5,5473
1,48.5,-58.5,5502.25
1,49.5,-58.5,5472.75
1,50.5,-58.5,5356.25
1,51.5,-58.5,5214.25
1,52.5,-58.5,5353.75
1,53.5,-58.5,5262.75
1,54.5,-58.5,5289.25
1,55.5,-58.5,5289.5
1,56.5,-58.5,5245.5
1,57.5,-58.5,5277
1,58.5,-58.5,5181.5
1,59.5,-58.5,5030
1,60.5,-58.5,4915.25
1,61.5,-58.5,4958
1,62.5,-58.5,4958.75
1,63.5,-58.5,4723
1,64.5,-58.5,4753.75
1,65.5,-58.5,3099.5
1,66.5,-58.5,4498
1,67.5,-58.5,4422.75
1,68.5,-58.5,4480.25
1,69.5,-58.5,4843.25
1,70.5,-58.5,4267
1,71.5,-58.5,4655.25
1,72.5,-58.5,4306
1,73.5,-58.5,3139.750244
1,74.5,-58.5,1897.499878
1,75.5,-58.5,1857.25
1,76.5,-58.5,1759
1,77.5,-58.5,1537.499878
1,78.5,-58.5,1255.25
1,79.5,-58.5,1303.5
1,80.5,-58.5,1665.5
1,81.5,-58.5,1619
1,82.5,-58.5,2145
1,83.5,-58.5,3113.75
1,84.5,-58.5,4296.5
1,85.5,-58.5,4256.75
1,86.5,-58.5,4601.25
1,87.5,-58.5,4798.25
1,88.5,-58.5,4693
1,89.5,-58.5,4571
1,90.5,-58.5,4410.5
1,91.5,-58.5,4461.25
1,92.5,-58.5,4463.25
1,93.5,-58.5,4472
1,94.5,-58.5,4528.5
1,95.5,-58.5,4459
1,96.5,-58.5,3808.5
1,97.5,-58.5,4292.5
1,98.5,-58.5,4275.75
1,99.5,-58.5,4242.75
1,100.5,-58.5,4327
1,101.5,-58.5,4255.75
1,102.5,-58.5,4249
1,103.5,-58.5,4419.75
1,104.5,-58.5,4412.75
1,105.5,-58.5,4584.5
1,106.5,-58.5,4560.25
1,107.5,-58.5,4421.25
1,108.5,-58.5,4410.75
1,109.5,-58.5,4502.5
1,110.5,-58.5,4491
1,111.5,-58.5,4405
1,112.5,-58.5,4484.75
1,113.5,-58.5,4504.25
1,114.5,-58.5,4498
1,115.5,-58.5,4507.25
1,116.5,-58.5,4507
1,117.5,-58.5,4547
1,118.5,-58.5,4596
1,119.5,-58.5,4591
1,120.5,-58.5,4567
1,121.5,-58.5,4586.25
1,122.5,-58.5,4597.5
1,123.5,-58.5,4609
1,124.5,-58.5,4597.25
1,125.5,-58.5,4633.75
1,126.5,-58.5,4680
1,127.5,-58.5,4664.25
1,128.5,-58.5,4690
1,129.5,-58.5,4679
1,130.5,-58.5,4680
1,131.5,-58.5,4682.75
1,132.5,-58.5,4631.5
1,133.5,-58.5,4510.75
1,134.5,-58.5,4562.25
NA,135.5,-58.5,3944.75
NA,136.5,-58.5,4429.75
NA,137.5,-58.5,4514
NA,138.5,-58.5,4440
NA,139.5,-58.5,4008.75
NA,140.5,-58.5,4198
NA,141.5,-58.5,4393.5
NA,142.5,-58.5,4072.25
NA,143.5,-58.5,3754.5
NA,144.5,-58.5,3336.750244
NA,145.5,-58.5,3459.25
NA,146.5,-58.5,3090
NA,147.5,-58.5,3452
NA,148.5,-58.5,2683.000244
NA,20.5,-57.5,5233.25
NA,21.5,-57.5,5006.25
NA,22.5,-57.5,4961
NA,23.5,-57.5,4899.75
1,24.5,-57.5,5424.25
1,25.5,-57.5,5029.75
1,26.5,-57.5,5074.25
1,27.5,-57.5,5431
1,28.5,-57.5,5493.75
1,29.5,-57.5,5474
1,30.5,-57.5,5503
1,31.5,-57.5,5508.25
1,32.5,-57.5,5548.5
1,33.5,-57.5,5397.25
1,34.5,-57.5,5480.75
1,35.5,-57.5,5433.25
1,36.5,-57.5,5403
1,37.5,-57.5,5266.25
1,38.5,-57.5,5207.5
1,39.5,-57.5,5393.75
1,40.5,-57.5,5114.5
1,41.5,-57.5,5203.25
1,42.5,-57.5,5269.5
1,43.5,-57.5,5276.5
1,44.5,-57.5,5452.5
1,45.5,-57.5,5312.75
1,46.5,-57.5,5405
1,47.5,-57.5,5425.75
1,48.5,-57.5,5433.75
1,49.5,-57.5,5485.25
1,50.5,-57.5,5418.5
1,51.5,-57.5,5314.25
1,52.5,-57.5,5399.25
1,53.5,-57.5,5244.25
1,54.5,-57.5,5222.25
1,55.5,-57.5,5150.25
1,56.5,-57.5,5032
1,57.5,-57.5,5122.75
1,58.5,-57.5,5072
1,59.5,-57.5,5109
1,60.5,-57.5,4760.5
1,61.5,-57.5,4706.25
1,62.5,-57.5,4696.75
1,63.5,-57.5,4660.75
1,64.5,-57.5,4487.25
1,65.5,-57.5,4296
1,66.5,-57.5,4803
1,67.5,-57.5,4727.5
1,68.5,-57.5,3775.000244
1,69.5,-57.5,2566.25
1,70.5,-57.5,2238.75
1,71.5,-57.5,2842.75
1,72.5,-57.5,3036
1,73.5,-57.5,3522.5
1,74.5,-57.5,3030.5
1,75.5,-57.5,2677.75
1,76.5,-57.5,2090.25
1,77.5,-57.5,2238.25
1,78.5,-57.5,1706.25
1,79.5,-57.5,1662
1,80.5,-57.5,1858.5
1,81.5,-57.5,2347.75
1,82.5,-57.5,3860.249756
1,83.5,-57.5,4508.5
1,84.5,-57.5,4612.5
1,85.5,-57.5,4719
1,86.5,-57.5,4874
1,87.5,-57.5,4799.25
1,88.5,-57.5,4623.75
1,89.5,-57.5,4483.75
1,90.5,-57.5,4366.25
1,91.5,-57.5,4337
1,92.5,-57.5,4029.75
1,93.5,-57.5,4057.5
1,94.5,-57.5,3977.25
1,95.5,-57.5,4039.25
1,96.5,-57.5,4200.75
1,97.5,-57.5,4238
1,98.5,-57.5,4603.25
1,99.5,-57.5,4455.5
1,100.5,-57.5,3935.750244
1,101.5,-57.5,4287
1,102.5,-57.5,4387
1,103.5,-57.5,4646
1,104.5,-57.5,4407.5
1,105.5,-57.5,4452.25
1,106.5,-57.5,4259
1,107.5,-57.5,4200.5
1,108.5,-57.5,4288.5
1,109.5,-57.5,4445.25
1,110.5,-57.5,4252.25
1,111.5,-57.5,4325.75
1,112.5,-57.5,4526.25
1,113.5,-57.5,4538.25
1,114.5,-57.5,4551.25
1,115.5,-57.5,4640
1,116.5,-57.5,4528.75
1,117.5,-57.5,4573.75
1,118.5,-57.5,4580
1,119.5,-57.5,4577.5
1,120.5,-57.5,4644.5
1,121.5,-57.5,4712.25
1,122.5,-57.5,4766.25
1,123.5,-57.5,4769.25
1,124.5,-57.5,4738.75
1,125.5,-57.5,4675.25
1,126.5,-57.5,4660
1,127.5,-57.5,4655.75
1,128.5,-57.5,4712
1,129.5,-57.5,4687
1,130.5,-57.5,4681.25
1,131.5,-57.5,4632
1,132.5,-57.5,4575
1,133.5,-57.5,4551.25
1,134.5,-57.5,3855.249756
1,135.5,-57.5,4185.25
NA,136.5,-57.5,4388.5
NA,137.5,-57.5,4316.25
NA,138.5,-57.5,3839.249756
NA,139.5,-57.5,3949
NA,140.5,-57.5,3951.250244
NA,141.5,-57.5,3681
NA,142.5,-57.5,3716.75
NA,143.5,-57.5,3485.25
NA,144.5,-57.5,3534
NA,145.5,-57.5,3367
NA,146.5,-57.5,3012.25
NA,147.5,-57.5,2870.749756
NA,148.5,-57.5,2699.500244
NA,20.5,-56.5,3632.5
NA,21.5,-56.5,4745.25
NA,22.5,-56.5,2978.000244
NA,23.5,-56.5,4054.5
1,24.5,-56.5,5085.5
1,25.5,-56.5,5363.5
1,26.5,-56.5,5502.5
1,27.5,-56.5,5682
1,28.5,-56.5,5507.25
1,29.5,-56.5,5487
1,30.5,-56.5,5495
1,31.5,-56.5,5462.25
1,32.5,-56.5,5331.25
1,33.5,-56.5,5219.5
1,34.5,-56.5,5459.25
1,35.5,-56.5,5358.25
1,36.5,-56.5,5237.5
1,37.5,-56.5,5016.5
1,38.5,-56.5,4846.75
1,39.5,-56.5,5104.5
1,40.5,-56.5,4993
1,41.5,-56.5,4762.75
1,42.5,-56.5,4625.25
1,43.5,-56.5,4919.25
1,44.5,-56.5,4953.75
1,45.5,-56.5,4992
1,46.5,-56.5,5173.75
1,47.5,-56.5,5227.25
1,48.5,-56.5,5356.75
1,49.5,-56.5,5539.5
1,50.5,-56.5,5573.75
1,51.5,-56.5,5398.5
1,52.5,-56.5,5373.75
1,53.5,-56.5,5286.75
1,54.5,-56.5,5101.75
1,55.5,-56.5,4892.5
1,56.5,-56.5,4675.5
1,57.5,-56.5,5139.75
1,58.5,-56.5,4912.5
1,59.5,-56.5,4864.5
1,60.5,-56.5,4850.75
1,61.5,-56.5,4751.5
1,62.5,-56.5,4772.75
1,63.5,-56.5,4900.25
1,64.5,-56.5,4224.75
1,65.5,-56.5,3156.25
1,66.5,-56.5,1837.5
1,67.5,-56.5,1049.499878
1,68.5,-56.5,1458.5
1,69.5,-56.5,3211.75
1,70.5,-56.5,3021.75
1,71.5,-56.5,2218
1,72.5,-56.5,1705.5
1,73.5,-56.5,2657.5
1,74.5,-56.5,2807.75
1,75.5,-56.5,2773.5
1,76.5,-56.5,2383.5
1,77.5,-56.5,2579.5
1,78.5,-56.5,1897.75
1,79.5,-56.5,2310
1,80.5,-56.5,3623.25
1,81.5,-56.5,4484.25
1,82.5,-56.5,4565.25
1,83.5,-56.5,4715.25
1,84.5,-56.5,4492.5
1,85.5,-56.5,4823
1,86.5,-56.5,4609.5
1,87.5,-56.5,4529
1,88.5,-56.5,4574.75
1,89.5,-56.5,4087.75
1,90.5,-56.5,3787
1,91.5,-56.5,3964.5
1,92.5,-56.5,4132
1,93.5,-56.5,3965.25
1,94.5,-56.5,4385.75
1,95.5,-56.5,4393
1,96.5,-56.5,4007.5
1,97.5,-56.5,4195.5
1,98.5,-56.5,4901.75
1,99.5,-56.5,4240.25
1,100.5,-56.5,4200.25
1,101.5,-56.5,3466.5
1,102.5,-56.5,4076
1,103.5,-56.5,4283.75
1,104.5,-56.5,4122
1,105.5,-56.5,4235.5
1,106.5,-56.5,4282.25
1,107.5,-56.5,4242.75
1,108.5,-56.5,4136.75
1,109.5,-56.5,4296.25
1,110.5,-56.5,4431.5
1,111.5,-56.5,4390
1,112.5,-56.5,4503
1,113.5,-56.5,4477.25
1,114.5,-56.5,4365.25
1,115.5,-56.5,4455.25
1,116.5,-56.5,4444.5
1,117.5,-56.5,4435.25
1,118.5,-56.5,4479
1,119.5,-56.5,4486
1,120.5,-56.5,4643.5
1,121.5,-56.5,4678
1,122.5,-56.5,4723.25
1,123.5,-56.5,4760.25
1,124.5,-56.5,4786.5
1,125.5,-56.5,4717.75
1,126.5,-56.5,4774
1,127.5,-56.5,4694
1,128.5,-56.5,4694
1,129.5,-56.5,4600.75
1,130.5,-56.5,4613.75
1,131.5,-56.5,4515.5
1,132.5,-56.5,4397
1,133.5,-56.5,4097.25
1,134.5,-56.5,4199
1,135.5,-56.5,3811.75
1,136.5,-56.5,3726.000244
NA,137.5,-56.5,3656.749756
NA,138.5,-56.5,3965.5
NA,139.5,-56.5,3655
NA,140.5,-56.5,3596.75
NA,141.5,-56.5,3428.5
NA,142.5,-56.5,3315
NA,143.5,-56.5,3455.5
NA,144.5,-56.5,3101.250244
NA,145.5,-56.5,2795.25
NA,146.5,-56.5,3063
NA,147.5,-56.5,1938.999756
NA,148.5,-56.5,3213.750244
NA,20.5,-55.5,4522
NA,21.5,-55.5,3896.75
NA,22.5,-55.5,3666.25
NA,23.5,-55.5,3564.75
1,24.5,-55.5,4672
1,25.5,-55.5,5740
1,26.5,-55.5,4880.5
1,27.5,-55.5,5698
1,28.5,-55.5,5673.25
1,29.5,-55.5,5549
1,30.5,-55.5,5533.25
1,31.5,-55.5,5517.5
1,32.5,-55.5,5561.5
1,33.5,-55.5,5487
1,34.5,-55.5,5432
1,35.5,-55.5,5437.25
1,36.5,-55.5,5268.5
1,37.5,-55.5,4583.5
1,38.5,-55.5,4238.5
1,39.5,-55.5,3654
1,40.5,-55.5,4141.5
1,41.5,-55.5,4611
1,42.5,-55.5,4508
1,43.5,-55.5,4462.25
1,44.5,-55.5,4823.75
1,45.5,-55.5,4621.5
1,46.5,-55.5,4809.75
1,47.5,-55.5,5024
1,48.5,-55.5,5290.25
1,49.5,-55.5,5202.75
1,50.5,-55.5,5351
1,51.5,-55.5,4969.25
1,52.5,-55.5,5237
1,53.5,-55.5,5271.75
1,54.5,-55.5,5103.75
1,55.5,-55.5,4658.750488
1,56.5,-55.5,4502.25
1,57.5,-55.5,4547.5
1,58.5,-55.5,4400.25
1,59.5,-55.5,4630.75
1,60.5,-55.5,4795.5
1,61.5,-55.5,4707.25
1,62.5,-55.5,4838.25
1,63.5,-55.5,4251.25
1,64.5,-55.5,3910.25
1,65.5,-55.5,2639
1,66.5,-55.5,2630.25
1,67.5,-55.5,4195
1,68.5,-55.5,4142
1,69.5,-55.5,4274.25
1,70.5,-55.5,4071.5
1,71.5,-55.5,3940.75
1,72.5,-55.5,3566.25
1,73.5,-55.5,3064.25
1,74.5,-55.5,3101.25
1,75.5,-55.5,2597
1,76.5,-55.5,1862.75
1,77.5,-55.5,2461.249756
1,78.5,-55.5,2325.25
1,79.5,-55.5,2513.75
1,80.5,-55.5,3601.5
1,81.5,-55.5,4483.25
1,82.5,-55.5,4856.75
1,83.5,-55.5,4041.499756
1,84.5,-55.5,4815
1,85.5,-55.5,4788.25
1,86.5,-55.5,4845
1,87.5,-55.5,4553.5
1,88.5,-55.5,4581.75
1,89.5,-55.5,4374.5
1,90.5,-55.5,4278
1,91.5,-55.5,4299.5
1,92.5,-55.5,4254
1,93.5,-55.5,4237
1,94.5,-55.5,4307.25
1,95.5,-55.5,4456
1,96.5,-55.5,4064.75
1,97.5,-55.5,3807
1,98.5,-55.5,4062.5
1,99.5,-55.5,4121.5
1,100.5,-55.5,3976.75
1,101.5,-55.5,3878.25
1,102.5,-55.5,3629
1,103.5,-55.5,4171.75
1,104.5,-55.5,4448.5
1,105.5,-55.5,3816.75
1,106.5,-55.5,3832.25
1,107.5,-55.5,4254
1,108.5,-55.5,3731.75
1,109.5,-55.5,3895
1,110.5,-55.5,4057.000244
1,111.5,-55.5,4225
1,112.5,-55.5,4362.5
1,113.5,-55.5,4736.5
1,114.5,-55.5,4336.5
1,115.5,-55.5,4570.75
1,116.5,-55.5,4597.5
1,117.5,-55.5,4388.25
1,118.5,-55.5,4459.5
