TARGET_FID,richness,depth,x,y
-2404,2,2282.75,166.5,-38.5
-2403,2,2116.000244,165.5,-38.5
-2403,2,2116.000244,165.5,-38.5
-2402,1,2439.750244,164.5,-38.5
-2401,1,3595.25,163.5,-38.5
-2400,1,4952,162.5,-38.5
-2399,1,4878.5,161.5,-38.5
-2398,1,5011.5,160.5,-38.5
-2397,1,4648.75,159.5,-38.5
-2396,1,3354.750977,158.5,-38.5
-2395,1,4898.25,157.5,-38.5
-2394,1,4634.75,156.5,-38.5
-2393,1,4774.5,155.5,-38.5
-2392,1,4834.5,154.5,-38.5
-2391,1,4638.5,153.5,-38.5
-2390,1,4624.25,152.5,-38.5
-2389,1,4604.25,151.5,-38.5
-2388,1,4574.25,150.5,-38.5
-2387,1,1490.250366,149.5,-38.5
-2386,1,318.9999084,148.5,-38.5
-2354,2,1900.24939,178.5,-39.5
-2354,2,1900.24939,178.5,-39.5
-2353,1,120.7500229,177.5,-39.5
-2349,3,108.75,173.5,-39.5
-2349,3,108.75,173.5,-39.5
-2349,3,108.75,173.5,-39.5
-2348,4,163.5000916,172.5,-39.5
-2348,4,163.5000916,172.5,-39.5
-2348,4,163.5000916,172.5,-39.5
-2348,4,163.5000916,172.5,-39.5
-2347,7,686.000061,171.5,-39.5
-2347,7,686.000061,171.5,-39.5
-2347,7,686.000061,171.5,-39.5
-2347,7,686.000061,171.5,-39.5
-2347,7,686.000061,171.5,-39.5
-2347,7,686.000061,171.5,-39.5
-2347,7,686.000061,171.5,-39.5
-2346,7,784.25,170.5,-39.5
-2346,7,784.25,170.5,-39.5
-2346,7,784.25,170.5,-39.5
-2346,7,784.25,170.5,-39.5
-2346,7,784.25,170.5,-39.5
-2346,7,784.25,170.5,-39.5
-2346,7,784.25,170.5,-39.5
-2345,5,598.75,169.5,-39.5
-2345,5,598.75,169.5,-39.5
-2345,5,598.75,169.5,-39.5
-2345,5,598.75,169.5,-39.5
-2345,5,598.75,169.5,-39.5
-2344,7,622,168.5,-39.5
-2344,7,622,168.5,-39.5
-2344,7,622,168.5,-39.5
-2344,7,622,168.5,-39.5
-2344,7,622,168.5,-39.5
-2344,7,622,168.5,-39.5
-2344,7,622,168.5,-39.5
-2343,7,965,167.5,-39.5
-2343,7,965,167.5,-39.5
-2343,7,965,167.5,-39.5
-2343,7,965,167.5,-39.5
-2343,7,965,167.5,-39.5
-2343,7,965,167.5,-39.5
-2343,7,965,167.5,-39.5
-2342,1,2698.5,166.5,-39.5
-2341,1,2736.999756,165.5,-39.5
-2340,1,2400,164.5,-39.5
-2339,1,2393,163.5,-39.5
-2338,1,4552.75,162.5,-39.5
-2337,1,4586.25,161.5,-39.5
-2336,1,5017,160.5,-39.5
-2335,1,4450.750488,159.5,-39.5
-2334,1,4525.25,158.5,-39.5
-2333,1,4951.5,157.5,-39.5
-2332,1,4453.75,156.5,-39.5
-2331,1,4665,155.5,-39.5
-2330,1,4371.499512,154.5,-39.5
-2329,1,4616.25,153.5,-39.5
-2328,1,4744.5,152.5,-39.5
-2327,1,4741.25,151.5,-39.5
-2326,1,4683,150.5,-39.5
-2325,1,3912.499512,149.5,-39.5
-2318,1,1457.250122,142.5,-39.5
-2292,1,2990.25,178.5,-40.5
-2291,1,1781.5,177.5,-40.5
-2288,3,117.9999924,174.5,-40.5
-2288,3,117.9999924,174.5,-40.5
-2288,3,117.9999924,174.5,-40.5
-2287,2,67.50000763,173.5,-40.5
-2287,2,67.50000763,173.5,-40.5
-2286,2,65.75003052,172.5,-40.5
-2286,2,65.75003052,172.5,-40.5
-2285,7,369.5000305,171.5,-40.5
-2285,7,369.5000305,171.5,-40.5
-2285,7,369.5000305,171.5,-40.5
-2285,7,369.5000305,171.5,-40.5
-2285,7,369.5000305,171.5,-40.5
-2285,7,369.5000305,171.5,-40.5
-2285,7,369.5000305,171.5,-40.5
-2284,7,662,170.5,-40.5
-2284,7,662,170.5,-40.5
-2284,7,662,170.5,-40.5
-2284,7,662,170.5,-40.5
-2284,7,662,170.5,-40.5
-2284,7,662,170.5,-40.5
-2284,7,662,170.5,-40.5
-2283,6,901.5,169.5,-40.5
-2283,6,901.5,169.5,-40.5
-2283,6,901.5,169.5,-40.5
-2283,6,901.5,169.5,-40.5
-2283,6,901.5,169.5,-40.5
-2283,6,901.5,169.5,-40.5
-2282,7,934.75,168.5,-40.5
-2282,7,934.75,168.5,-40.5
-2282,7,934.75,168.5,-40.5
-2282,7,934.75,168.5,-40.5
-2282,7,934.75,168.5,-40.5
-2282,7,934.75,168.5,-40.5
-2282,7,934.75,168.5,-40.5
-2281,7,1101.75,167.5,-40.5
-2281,7,1101.75,167.5,-40.5
-2281,7,1101.75,167.5,-40.5
-2281,7,1101.75,167.5,-40.5
-2281,7,1101.75,167.5,-40.5
-2281,7,1101.75,167.5,-40.5
-2281,7,1101.75,167.5,-40.5
-2280,1,3136.250244,166.5,-40.5
-2279,1,4053,165.5,-40.5
-2278,1,3209.749756,164.5,-40.5
-2277,1,3892.500244,163.5,-40.5
-2276,1,4485.75,162.5,-40.5
-2275,1,4742.25,161.5,-40.5
-2274,1,4768.5,160.5,-40.5
-2273,1,4431.25,159.5,-40.5
-2272,1,4904.75,158.5,-40.5
-2271,1,5144,157.5,-40.5
-2270,1,4561,156.5,-40.5
-2269,1,4258.75,155.5,-40.5
-2268,1,4651.75,154.5,-40.5
-2267,1,3955.498779,153.5,-40.5
-2266,1,4678.5,152.5,-40.5
-2265,1,4654,151.5,-40.5
-2264,1,4510.5,150.5,-40.5
-2263,1,4312.25,149.5,-40.5
-2230,1,2847.000244,178.5,-41.5
-2229,1,2996,177.5,-41.5
-2228,1,1774.750244,176.5,-41.5
-2226,4,163.9997406,174.5,-41.5
-2226,4,163.9997406,174.5,-41.5
-2226,4,163.9997406,174.5,-41.5
-2226,4,163.9997406,174.5,-41.5
-2223,3,133.5,171.5,-41.5
-2223,3,133.5,171.5,-41.5
-2223,3,133.5,171.5,-41.5
-2222,6,577.000061,170.5,-41.5
-2222,6,577.000061,170.5,-41.5
-2222,6,577.000061,170.5,-41.5
-2222,6,577.000061,170.5,-41.5
-2222,6,577.000061,170.5,-41.5
-2222,6,577.000061,170.5,-41.5
-2221,6,970.5,169.5,-41.5
-2221,6,970.5,169.5,-41.5
-2221,6,970.5,169.5,-41.5
-2221,6,970.5,169.5,-41.5
-2221,6,970.5,169.5,-41.5
-2221,6,970.5,169.5,-41.5
-2220,6,1018.750061,168.5,-41.5
-2220,6,1018.750061,168.5,-41.5
-2220,6,1018.750061,168.5,-41.5
-2220,6,1018.750061,168.5,-41.5
-2220,6,1018.750061,168.5,-41.5
-2220,6,1018.750061,168.5,-41.5
-2219,4,1393.25,167.5,-41.5
-2219,4,1393.25,167.5,-41.5
-2219,4,1393.25,167.5,-41.5
-2219,4,1393.25,167.5,-41.5
-2218,1,3813.250488,166.5,-41.5
-2217,1,4099.25,165.5,-41.5
-2216,1,4500.5,164.5,-41.5
-2215,1,4746.25,163.5,-41.5
-2214,1,4697.25,162.5,-41.5
-2213,1,4783.5,161.5,-41.5
-2212,1,4676.5,160.5,-41.5
-2211,1,4336.749512,159.5,-41.5
-2210,1,4061,158.5,-41.5
-2209,1,4141.25,157.5,-41.5
-2208,1,4403.5,156.5,-41.5
-2207,1,4278,155.5,-41.5
-2206,1,4705,154.5,-41.5
-2205,1,4795.5,153.5,-41.5
-2204,1,5070.5,152.5,-41.5
-2203,1,4747,151.5,-41.5
-2202,1,4657.75,150.5,-41.5
-2201,1,3891.000244,149.5,-41.5
-2195,1,3362.500244,143.5,-41.5
-2168,1,2328.75,178.5,-42.5
-2167,1,2411.5,177.5,-42.5
-2166,1,1618.749512,176.5,-42.5
-2165,1,1735,175.5,-42.5
-2164,1,2178.5,174.5,-42.5
-2160,6,398.0000916,170.5,-42.5
-2160,6,398.0000916,170.5,-42.5
-2160,6,398.0000916,170.5,-42.5
-2160,6,398.0000916,170.5,-42.5
-2160,6,398.0000916,170.5,-42.5
-2160,6,398.0000916,170.5,-42.5
-2159,6,967.750061,169.5,-42.5
-2159,6,967.750061,169.5,-42.5
-2159,6,967.750061,169.5,-42.5
-2159,6,967.750061,169.5,-42.5
-2159,6,967.750061,169.5,-42.5
-2159,6,967.750061,169.5,-42.5
-2158,3,1385.25,168.5,-42.5
-2158,3,1385.25,168.5,-42.5
-2158,3,1385.25,168.5,-42.5
-2157,2,2239.500244,167.5,-42.5
-2157,2,2239.500244,167.5,-42.5
-2156,1,3681.25,166.5,-42.5
-2155,1,4393.25,165.5,-42.5
-2154,1,3777.999756,164.5,-42.5
-2153,1,4788.25,163.5,-42.5
-2152,1,4807.5,162.5,-42.5
-2151,1,4767,161.5,-42.5
-2150,1,4906.5,160.5,-42.5
-2149,1,4806,159.5,-42.5
-2148,1,4629.75,158.5,-42.5
-2147,1,4912.75,157.5,-42.5
-2146,1,4685.25,156.5,-42.5
-2145,1,4568,155.5,-42.5
-2144,1,4541.25,154.5,-42.5
-2143,1,4662.75,153.5,-42.5
-2142,1,4656,152.5,-42.5
-2141,1,4400.5,151.5,-42.5
-2140,1,4191.5,150.5,-42.5
-2139,1,3733.999756,149.5,-42.5
-2138,1,352.9993591,148.5,-42.5
-2134,1,2155.250244,144.5,-42.5
-2106,2,344.2499084,178.5,-43.5
-2106,2,344.2499084,178.5,-43.5
-2105,2,269.499939,177.5,-43.5
-2105,2,269.499939,177.5,-43.5
-2104,4,382.4999695,176.5,-43.5
-2104,4,382.4999695,176.5,-43.5
-2104,4,382.4999695,176.5,-43.5
-2104,4,382.4999695,176.5,-43.5
-2103,2,173.9998474,175.5,-43.5
-2103,2,173.9998474,175.5,-43.5
-2102,4,514.249939,174.5,-43.5
-2102,4,514.249939,174.5,-43.5
-2102,4,514.249939,174.5,-43.5
-2102,4,514.249939,174.5,-43.5
-2101,3,179.2497711,173.5,-43.5
-2101,3,179.2497711,173.5,-43.5
-2101,3,179.2497711,173.5,-43.5
-2097,2,23.49998665,169.5,-43.5
-2097,2,23.49998665,169.5,-43.5
-2096,6,1103.750122,168.5,-43.5
-2096,6,1103.750122,168.5,-43.5
-2096,6,1103.750122,168.5,-43.5
-2096,6,1103.750122,168.5,-43.5
-2096,6,1103.750122,168.5,-43.5
-2096,6,1103.750122,168.5,-43.5
-2095,1,2613.000244,167.5,-43.5
-2094,1,3896.75,166.5,-43.5
-2093,1,4477.25,165.5,-43.5
-2092,1,4318.75,164.5,-43.5
-2091,1,4923.25,163.5,-43.5
-2090,1,4445.75,162.5,-43.5
-2089,1,4831.75,161.5,-43.5
-2088,1,4922.5,160.5,-43.5
-2087,1,4920.5,159.5,-43.5
-2086,1,4683.75,158.5,-43.5
-2085,1,4575.75,157.5,-43.5
-2084,1,4855.75,156.5,-43.5
-2083,1,4685.75,155.5,-43.5
-2082,1,4682.75,154.5,-43.5
-2081,1,4630,153.5,-43.5
-2080,1,4721.5,152.5,-43.5
-2079,1,4239.5,151.5,-43.5
-2078,1,2889.250244,150.5,-43.5
-2077,1,3032.500244,149.5,-43.5
-2076,1,3419.249756,148.5,-43.5
-2073,1,1175.250122,145.5,-43.5
-2044,1,1465.249878,178.5,-44.5
-2043,2,1436,177.5,-44.5
-2043,2,1436,177.5,-44.5
-2042,3,937.75,176.5,-44.5
-2042,3,937.75,176.5,-44.5
-2042,3,937.75,176.5,-44.5
-2041,4,786.5,175.5,-44.5
-2041,4,786.5,175.5,-44.5
-2041,4,786.5,175.5,-44.5
-2041,4,786.5,175.5,-44.5
-2040,4,779.499939,174.5,-44.5
-2040,4,779.499939,174.5,-44.5
-2040,4,779.499939,174.5,-44.5
-2040,4,779.499939,174.5,-44.5
-2039,4,589,173.5,-44.5
-2039,4,589,173.5,-44.5
-2039,4,589,173.5,-44.5
-2039,4,589,173.5,-44.5
-2038,1,120.5,172.5,-44.5
-2033,2,2044.000244,167.5,-44.5
-2033,2,2044.000244,167.5,-44.5
-2032,1,3924.000244,166.5,-44.5
-2031,1,4517.75,165.5,-44.5
-2030,1,4717,164.5,-44.5
-2029,1,4698.5,163.5,-44.5
-2028,1,4823,162.5,-44.5
-2027,1,4873,161.5,-44.5
-2026,1,4953.75,160.5,-44.5
-2025,1,5150.5,159.5,-44.5
-2024,1,5244.25,158.5,-44.5
-2023,1,4803.75,157.5,-44.5
-2022,1,4863.25,156.5,-44.5
-2021,1,4617.75,155.5,-44.5
-2020,1,4548.75,154.5,-44.5
-2019,1,4907,153.5,-44.5
-2018,1,4676.75,152.5,-44.5
-2017,1,4156.5,151.5,-44.5
-2016,1,2839,150.5,-44.5
-2015,1,3240,149.5,-44.5
-2014,1,3728.999756,148.5,-44.5
-2013,1,2722.5,147.5,-44.5
-2012,1,2677.000244,146.5,-44.5
-2011,1,3415.250488,145.5,-44.5
-1982,1,2745,178.5,-45.5
-1981,1,2536.75,177.5,-45.5
-1980,1,1813.25,176.5,-45.5
-1979,2,1378.25,175.5,-45.5
-1979,2,1378.25,175.5,-45.5
-1978,2,1325.25,174.5,-45.5
-1978,2,1325.25,174.5,-45.5
-1977,2,1404.5,173.5,-45.5
-1977,2,1404.5,173.5,-45.5
-1976,2,1401,172.5,-45.5
-1976,2,1401,172.5,-45.5
-1975,4,1001,171.5,-45.5
-1975,4,1001,171.5,-45.5
-1975,4,1001,171.5,-45.5
-1975,4,1001,171.5,-45.5
-1970,2,2196.750732,166.5,-45.5
-1970,2,2196.750732,166.5,-45.5
-1969,1,4398,165.5,-45.5
-1968,1,4659.25,164.5,-45.5
-1967,1,4404.75,163.5,-45.5
-1966,1,4656,162.5,-45.5
-1965,1,4442.75,161.5,-45.5
-1964,1,4674.25,160.5,-45.5
-1963,1,5284.5,159.5,-45.5
-1962,1,4963.5,158.5,-45.5
-1961,1,5147.25,157.5,-45.5
-1960,1,4612,156.5,-45.5
-1959,1,4853.75,155.5,-45.5
-1958,1,4706.25,154.5,-45.5
-1957,1,4530.5,153.5,-45.5
-1956,1,4608.75,152.5,-45.5
-1955,1,4877,151.5,-45.5
-1954,1,4671.5,150.5,-45.5
-1953,1,4080.5,149.5,-45.5
-1952,1,4285.75,148.5,-45.5
-1951,1,3468.749756,147.5,-45.5
-1950,1,3183.500244,146.5,-45.5
-1920,1,2906.75,178.5,-46.5
-1919,1,2995,177.5,-46.5
-1918,1,2233,176.5,-46.5
-1917,1,2088.25,175.5,-46.5
-1916,1,1781.5,174.5,-46.5
-1915,1,1639,173.5,-46.5
-1914,1,1643.999878,172.5,-46.5
-1913,2,1273.75,171.5,-46.5
-1913,2,1273.75,171.5,-46.5
-1912,3,840.5,170.5,-46.5
-1912,3,840.5,170.5,-46.5
-1912,3,840.5,170.5,-46.5
-1909,1,73.50001526,167.5,-46.5
-1908,4,508.0001221,166.5,-46.5
-1908,4,508.0001221,166.5,-46.5
-1908,4,508.0001221,166.5,-46.5
-1908,4,508.0001221,166.5,-46.5
-1907,1,2622.750244,165.5,-46.5
-1906,1,4290.5,164.5,-46.5
-1905,1,4362.75,163.5,-46.5
-1904,1,4427.5,162.5,-46.5
-1903,1,4882.25,161.5,-46.5
-1902,1,5094,160.5,-46.5
-1901,1,4964.5,159.5,-46.5
-1900,1,4777.25,158.5,-46.5
-1899,1,4983.5,157.5,-46.5
-1898,1,4770.75,156.5,-46.5
-1897,1,4671.5,155.5,-46.5
-1896,1,4495.75,154.5,-46.5
-1895,1,4508.75,153.5,-46.5
-1894,1,4421.5,152.5,-46.5
-1893,1,5202.25,151.5,-46.5
-1892,1,4652.25,150.5,-46.5
-1891,1,3603.999756,149.5,-46.5
-1890,1,2294.999756,148.5,-46.5
-1889,1,1645.75,147.5,-46.5
-1858,2,642.7498779,178.5,-47.5
-1858,2,642.7498779,178.5,-47.5
-1857,4,864.749939,177.5,-47.5
-1857,4,864.749939,177.5,-47.5
-1857,4,864.749939,177.5,-47.5
-1857,4,864.749939,177.5,-47.5
-1856,3,1070.499878,176.5,-47.5
-1856,3,1070.499878,176.5,-47.5
-1856,3,1070.499878,176.5,-47.5
-1855,2,1177.75,175.5,-47.5
-1855,2,1177.75,175.5,-47.5
-1854,2,1254,174.5,-47.5
-1854,2,1254,174.5,-47.5
-1853,2,1401,173.5,-47.5
-1853,2,1401,173.5,-47.5
-1852,2,1380,172.5,-47.5
-1852,2,1380,172.5,-47.5
-1851,2,1398.5,171.5,-47.5
-1851,2,1398.5,171.5,-47.5
-1850,3,1161.000122,170.5,-47.5
-1850,3,1161.000122,170.5,-47.5
-1850,3,1161.000122,170.5,-47.5
-1849,3,544.999939,169.5,-47.5
-1849,3,544.999939,169.5,-47.5
-1849,3,544.999939,169.5,-47.5
-1846,3,1420.750244,166.5,-47.5
-1846,3,1420.750244,166.5,-47.5
-1846,3,1420.750244,166.5,-47.5
-1845,1,2740.75,165.5,-47.5
-1844,1,4859.999512,164.5,-47.5
-1843,1,4165.5,163.5,-47.5
-1842,1,4295.749512,162.5,-47.5
-1841,1,4539.25,161.5,-47.5
-1840,1,4397.25,160.5,-47.5
-1839,1,4740.75,159.5,-47.5
-1838,1,4793.75,158.5,-47.5
-1837,1,4514.75,157.5,-47.5
-1836,1,4737.75,156.5,-47.5
-1835,1,4835.25,155.5,-47.5
-1834,1,4804.25,154.5,-47.5
-1833,1,4694.25,153.5,-47.5
-1832,1,4746.5,152.5,-47.5
-1831,1,4424.25,151.5,-47.5
-1830,1,3987.5,150.5,-47.5
-1829,1,2214.249756,149.5,-47.5
-1828,1,1116.75,148.5,-47.5
-1827,1,1223.5,147.5,-47.5
-1796,2,843.000061,178.5,-48.5
-1796,2,843.000061,178.5,-48.5
-1795,3,1041.25,177.5,-48.5
-1795,3,1041.25,177.5,-48.5
-1795,3,1041.25,177.5,-48.5
-1794,2,1366,176.5,-48.5
-1794,2,1366,176.5,-48.5
-1793,4,899.7498779,175.5,-48.5
-1793,4,899.7498779,175.5,-48.5
-1793,4,899.7498779,175.5,-48.5
-1793,4,899.7498779,175.5,-48.5
-1792,4,894.5,174.5,-48.5
-1792,4,894.5,174.5,-48.5
-1792,4,894.5,174.5,-48.5
-1792,4,894.5,174.5,-48.5
-1791,4,817.75,173.5,-48.5
-1791,4,817.75,173.5,-48.5
-1791,4,817.75,173.5,-48.5
-1791,4,817.75,173.5,-48.5
-1790,3,900.249939,172.5,-48.5
-1790,3,900.249939,172.5,-48.5
-1790,3,900.249939,172.5,-48.5
-1789,3,920.25,171.5,-48.5
-1789,3,920.25,171.5,-48.5
-1789,3,920.25,171.5,-48.5
-1788,3,969.5,170.5,-48.5
-1788,3,969.5,170.5,-48.5
-1788,3,969.5,170.5,-48.5
-1787,3,706.249939,169.5,-48.5
-1787,3,706.249939,169.5,-48.5
-1787,3,706.249939,169.5,-48.5
-1786,2,665.75,168.5,-48.5
-1786,2,665.75,168.5,-48.5
-1783,1,2764.5,165.5,-48.5
-1782,1,4437.000488,164.5,-48.5
-1781,1,3693.000488,163.5,-48.5
-1780,1,2529.999268,162.5,-48.5
-1779,1,4690,161.5,-48.5
-1778,1,4410.5,160.5,-48.5
-1777,1,4174.250488,159.5,-48.5
-1776,1,5030.5,158.5,-48.5
-1775,1,4959.5,157.5,-48.5
-1774,1,4809,156.5,-48.5
-1773,1,4624.499512,155.5,-48.5
-1772,1,4809,154.5,-48.5
-1771,1,4534.25,153.5,-48.5
-1770,1,4726.5,152.5,-48.5
-1769,1,4427.749512,151.5,-48.5
-1768,1,1516.749878,150.5,-48.5
-1767,1,1830.249878,149.5,-48.5
-1766,1,2505.500244,148.5,-48.5
-1734,2,1029.750122,178.5,-49.5
-1734,2,1029.750122,178.5,-49.5
-1733,3,844.250061,177.5,-49.5
-1733,3,844.250061,177.5,-49.5
-1733,3,844.250061,177.5,-49.5
-1732,1,1598.999878,176.5,-49.5
-1731,4,859.499939,175.5,-49.5
-1731,4,859.499939,175.5,-49.5
-1731,4,859.499939,175.5,-49.5
-1731,4,859.499939,175.5,-49.5
-1730,4,533.500061,174.5,-49.5
-1730,4,533.500061,174.5,-49.5
-1730,4,533.500061,174.5,-49.5
-1730,4,533.500061,174.5,-49.5
-1729,4,482.75,173.5,-49.5
-1729,4,482.75,173.5,-49.5
-1729,4,482.75,173.5,-49.5
-1729,4,482.75,173.5,-49.5
-1728,3,430.75,172.5,-49.5
-1728,3,430.75,172.5,-49.5
-1728,3,430.75,172.5,-49.5
-1727,3,448.7499695,171.5,-49.5
-1727,3,448.7499695,171.5,-49.5
-1727,3,448.7499695,171.5,-49.5
-1726,3,559.750061,170.5,-49.5
-1726,3,559.750061,170.5,-49.5
-1726,3,559.750061,170.5,-49.5
-1725,2,642.750061,169.5,-49.5
-1725,2,642.750061,169.5,-49.5
-1724,2,644.9998779,168.5,-49.5
-1724,2,644.9998779,168.5,-49.5
-1723,2,576.499939,167.5,-49.5
-1723,2,576.499939,167.5,-49.5
-1722,2,517.2501221,166.5,-49.5
-1722,2,517.2501221,166.5,-49.5
-1721,1,2451.25,165.5,-49.5
-1720,1,2517.249756,164.5,-49.5
-1719,1,4805.25,163.5,-49.5
-1718,1,3895.499756,162.5,-49.5
-1717,1,3884.75,161.5,-49.5
-1716,1,4385.25,160.5,-49.5
-1715,1,4489,159.5,-49.5
-1714,1,4402,158.5,-49.5
-1713,1,4197.25,157.5,-49.5
-1712,1,4466.75,156.5,-49.5
-1711,1,4519.75,155.5,-49.5
-1710,1,4263.75,154.5,-49.5
-1709,1,4472.75,153.5,-49.5
-1708,1,4342,152.5,-49.5
-1707,1,4121.25,151.5,-49.5
-1706,1,2505.250244,150.5,-49.5
-1705,1,2832.999756,149.5,-49.5
-1672,1,4501.75,178.5,-50.5
-1671,1,3432.75,177.5,-50.5
-1670,1,3175.25,176.5,-50.5
-1669,1,1552.249878,175.5,-50.5
-1668,3,1170.749878,174.5,-50.5
-1668,3,1170.749878,174.5,-50.5
-1668,3,1170.749878,174.5,-50.5
-1667,4,551,173.5,-50.5
-1667,4,551,173.5,-50.5
-1667,4,551,173.5,-50.5
-1667,4,551,173.5,-50.5
-1666,3,652.750061,172.5,-50.5
-1666,3,652.750061,172.5,-50.5
-1666,3,652.750061,172.5,-50.5
-1665,3,599.75,171.5,-50.5
-1665,3,599.75,171.5,-50.5
-1665,3,599.75,171.5,-50.5
-1664,3,567.499939,170.5,-50.5
-1664,3,567.499939,170.5,-50.5
-1664,3,567.499939,170.5,-50.5
-1663,2,597.5,169.5,-50.5
-1663,2,597.5,169.5,-50.5
-1662,2,564.75,168.5,-50.5
-1662,2,564.75,168.5,-50.5
-1661,1,332.25,167.5,-50.5
-1659,1,3082.5,165.5,-50.5
-1658,1,3574.25,164.5,-50.5
-1657,1,1797.749756,163.5,-50.5
-1656,1,3206.500244,162.5,-50.5
-1655,1,3786.75,161.5,-50.5
-1654,1,3778.75,160.5,-50.5
-1653,1,4385.5,159.5,-50.5
-1652,1,4461.000488,158.5,-50.5
-1651,1,4371,157.5,-50.5
-1650,1,4793.5,156.5,-50.5
-1649,1,4505.75,155.5,-50.5
-1648,1,4157,154.5,-50.5
-1647,1,4471,153.5,-50.5
-1646,1,4329.75,152.5,-50.5
-1645,1,4216,151.5,-50.5
-1644,1,3757,150.5,-50.5
-1610,1,5014,178.5,-51.5
-1609,1,4923.75,177.5,-51.5
-1608,1,4687.5,176.5,-51.5
-1607,1,2355.999023,175.5,-51.5
-1606,4,824.250061,174.5,-51.5
-1606,4,824.250061,174.5,-51.5
-1606,4,824.250061,174.5,-51.5
-1606,4,824.250061,174.5,-51.5
-1605,3,692.250061,173.5,-51.5
-1605,3,692.250061,173.5,-51.5
-1605,3,692.250061,173.5,-51.5
-1604,3,740.25,172.5,-51.5
-1604,3,740.25,172.5,-51.5
-1604,3,740.25,172.5,-51.5
-1603,3,716.9998779,171.5,-51.5
-1603,3,716.9998779,171.5,-51.5
-1603,3,716.9998779,171.5,-51.5
-1602,2,443.7500305,170.5,-51.5
-1602,2,443.7500305,170.5,-51.5
-1601,2,485.75,169.5,-51.5
-1601,2,485.75,169.5,-51.5
-1600,2,607.75,168.5,-51.5
-1600,2,607.75,168.5,-51.5
-1599,2,727.5,167.5,-51.5
-1599,2,727.5,167.5,-51.5
-1598,2,754,166.5,-51.5
-1598,2,754,166.5,-51.5
-1597,2,563.5003662,165.5,-51.5
-1597,2,563.5003662,165.5,-51.5
-1596,1,4294,164.5,-51.5
-1595,1,4167,163.5,-51.5
-1594,1,2888.499756,162.5,-51.5
-1593,3,1217,161.5,-51.5
-1593,3,1217,161.5,-51.5
-1593,3,1217,161.5,-51.5
-1592,1,3374.750244,160.5,-51.5
-1591,1,3613.749756,159.5,-51.5
-1590,1,4288,158.5,-51.5
-1589,1,4138.5,157.5,-51.5
-1588,1,4423,156.5,-51.5
-1587,1,4453.25,155.5,-51.5
-1586,1,4186.25,154.5,-51.5
-1585,1,4474,153.5,-51.5
-1584,1,4287.75,152.5,-51.5
-1583,1,4167.25,151.5,-51.5
-1548,1,5018.25,178.5,-52.5
-1547,1,5013,177.5,-52.5
-1546,1,5023,176.5,-52.5
-1545,1,4497.25,175.5,-52.5
-1544,1,3128.25,174.5,-52.5
-1543,3,441.5,173.5,-52.5
-1543,3,441.5,173.5,-52.5
-1543,3,441.5,173.5,-52.5
-1542,2,287.249939,172.5,-52.5
-1542,2,287.249939,172.5,-52.5
-1541,2,298.749939,171.5,-52.5
-1541,2,298.749939,171.5,-52.5
-1540,2,509.249939,170.5,-52.5
-1540,2,509.249939,170.5,-52.5
-1538,2,390.7501526,168.5,-52.5
-1538,2,390.7501526,168.5,-52.5
-1537,2,941.249939,167.5,-52.5
-1537,2,941.249939,167.5,-52.5
-1536,2,1086,166.5,-52.5
-1536,2,1086,166.5,-52.5
-1535,2,547.500061,165.5,-52.5
-1535,2,547.500061,165.5,-52.5
-1534,1,3574.75,164.5,-52.5
-1533,1,3985.25,163.5,-52.5
-1532,1,3660,162.5,-52.5
-1531,1,3888.499756,161.5,-52.5
-1530,3,640.7495728,160.5,-52.5
-1530,3,640.7495728,160.5,-52.5
-1530,3,640.7495728,160.5,-52.5
-1529,1,4036.750244,159.5,-52.5
-1528,1,4386.5,158.5,-52.5
-1527,1,4036.5,157.5,-52.5
-1526,1,4120.75,156.5,-52.5
-1525,1,4307.75,155.5,-52.5
-1524,1,4358.5,154.5,-52.5
-1523,1,4210.75,153.5,-52.5
-1522,1,4169.75,152.5,-52.5
-1486,1,4790.75,178.5,-53.5
-1485,1,4537,177.5,-53.5
-1484,1,4737,176.5,-53.5
-1483,1,5096,175.5,-53.5
-1482,1,4529.25,174.5,-53.5
-1481,1,1767.749634,173.5,-53.5
-1480,3,388.249939,172.5,-53.5
-1480,3,388.249939,172.5,-53.5
-1480,3,388.249939,172.5,-53.5
-1479,3,501.4999695,171.5,-53.5
-1479,3,501.4999695,171.5,-53.5
-1479,3,501.4999695,171.5,-53.5
-1478,2,664,170.5,-53.5
-1478,2,664,170.5,-53.5
-1477,2,707.250061,169.5,-53.5
-1477,2,707.250061,169.5,-53.5
-1476,2,1014.499878,168.5,-53.5
-1476,2,1014.499878,168.5,-53.5
-1475,2,1025.25,167.5,-53.5
-1475,2,1025.25,167.5,-53.5
-1474,2,1304,166.5,-53.5
-1474,2,1304,166.5,-53.5
-1473,2,1396.25,165.5,-53.5
-1473,2,1396.25,165.5,-53.5
-1472,1,2658.750977,164.5,-53.5
-1471,1,4628,163.5,-53.5
-1470,1,4445.750488,162.5,-53.5
-1469,1,3603,161.5,-53.5
-1468,1,3852.5,160.5,-53.5
-1467,1,4275.750488,159.5,-53.5
-1466,1,4228.5,158.5,-53.5
-1465,1,3973.999756,157.5,-53.5
-1464,1,4129.25,156.5,-53.5
-1463,1,4323.75,155.5,-53.5
-1462,1,4102.25,154.5,-53.5
-1461,1,4202.25,153.5,-53.5
