"","target_fid","rich_1d_geog","x.x","y.x","depth.x","rich_2d","x.y","y.y","depth.y"
"5675",6628,3,69.5,-17.5,4536.75048828,2,69.5,-17.5,4536.75048828
"5676",6628,3,69.5,-17.5,4536.75048828,2,69.5,-17.5,4536.75048828
"5677",6628,3,69.5,-17.5,4536.75048828,2,69.5,-17.5,4536.75048828
"5678",6628,3,69.5,-17.5,4536.75048828,2,69.5,-17.5,4536.75048828
"5679",6628,3,69.5,-17.5,4536.75048828,2,69.5,-17.5,4536.75048828
"5680",6628,3,69.5,-17.5,4536.75048828,2,69.5,-17.5,4536.75048828
"5681",6629,3,70.5,-17.5,4892,2,70.5,-17.5,4892
"5682",6629,3,70.5,-17.5,4892,2,70.5,-17.5,4892
"5683",6629,3,70.5,-17.5,4892,2,70.5,-17.5,4892
"5684",6629,3,70.5,-17.5,4892,2,70.5,-17.5,4892
"5685",6629,3,70.5,-17.5,4892,2,70.5,-17.5,4892
"5686",6629,3,70.5,-17.5,4892,2,70.5,-17.5,4892
"5687",6629,3,70.5,-17.5,4892,2,70.5,-17.5,4892
"5688",6629,3,70.5,-17.5,4892,2,70.5,-17.5,4892
"5689",6629,3,70.5,-17.5,4892,2,70.5,-17.5,4892
"5690",6630,3,71.5,-17.5,4626,2,71.5,-17.5,4626
"5691",6630,3,71.5,-17.5,4626,2,71.5,-17.5,4626
"5692",6630,3,71.5,-17.5,4626,2,71.5,-17.5,4626
"5693",6630,3,71.5,-17.5,4626,2,71.5,-17.5,4626
"5694",6630,3,71.5,-17.5,4626,2,71.5,-17.5,4626
"5695",6630,3,71.5,-17.5,4626,2,71.5,-17.5,4626
"5696",6630,3,71.5,-17.5,4626,2,71.5,-17.5,4626
"5697",6630,3,71.5,-17.5,4626,2,71.5,-17.5,4626
"5698",6630,3,71.5,-17.5,4626,2,71.5,-17.5,4626
"5699",6631,3,72.5,-17.5,4460.74951172,2,72.5,-17.5,4460.74951172
"5700",6631,3,72.5,-17.5,4460.74951172,2,72.5,-17.5,4460.74951172
"5701",6631,3,72.5,-17.5,4460.74951172,2,72.5,-17.5,4460.74951172
"5702",6631,3,72.5,-17.5,4460.74951172,2,72.5,-17.5,4460.74951172
"5703",6631,3,72.5,-17.5,4460.74951172,2,72.5,-17.5,4460.74951172
"5704",6631,3,72.5,-17.5,4460.74951172,2,72.5,-17.5,4460.74951172
"5705",6631,3,72.5,-17.5,4460.74951172,2,72.5,-17.5,4460.74951172
"5706",6631,3,72.5,-17.5,4460.74951172,2,72.5,-17.5,4460.74951172
"5707",6631,3,72.5,-17.5,4460.74951172,2,72.5,-17.5,4460.74951172
"5708",6632,3,73.5,-17.5,4442.50048828,2,73.5,-17.5,4442.50048828
"5709",6632,3,73.5,-17.5,4442.50048828,2,73.5,-17.5,4442.50048828
"5710",6632,3,73.5,-17.5,4442.50048828,2,73.5,-17.5,4442.50048828
"5711",6632,3,73.5,-17.5,4442.50048828,2,73.5,-17.5,4442.50048828
"5712",6632,3,73.5,-17.5,4442.50048828,2,73.5,-17.5,4442.50048828
"5713",6632,3,73.5,-17.5,4442.50048828,2,73.5,-17.5,4442.50048828
"5714",6632,3,73.5,-17.5,4442.50048828,2,73.5,-17.5,4442.50048828
"5715",6632,3,73.5,-17.5,4442.50048828,2,73.5,-17.5,4442.50048828
"5716",6632,3,73.5,-17.5,4442.50048828,2,73.5,-17.5,4442.50048828
"5717",6633,3,74.5,-17.5,4644,2,74.5,-17.5,4644
"5718",6633,3,74.5,-17.5,4644,2,74.5,-17.5,4644
"5719",6633,3,74.5,-17.5,4644,2,74.5,-17.5,4644
"5720",6633,3,74.5,-17.5,4644,2,74.5,-17.5,4644
"5721",6633,3,74.5,-17.5,4644,2,74.5,-17.5,4644
"5722",6633,3,74.5,-17.5,4644,2,74.5,-17.5,4644
"5723",6633,3,74.5,-17.5,4644,2,74.5,-17.5,4644
"5724",6633,3,74.5,-17.5,4644,2,74.5,-17.5,4644
"5725",6633,3,74.5,-17.5,4644,2,74.5,-17.5,4644
"5726",6634,3,75.5,-17.5,4645,2,75.5,-17.5,4645
"5727",6634,3,75.5,-17.5,4645,2,75.5,-17.5,4645
"5728",6634,3,75.5,-17.5,4645,2,75.5,-17.5,4645
"5729",6634,3,75.5,-17.5,4645,2,75.5,-17.5,4645
"5730",6634,3,75.5,-17.5,4645,2,75.5,-17.5,4645
"5731",6634,3,75.5,-17.5,4645,2,75.5,-17.5,4645
"5732",6634,3,75.5,-17.5,4645,2,75.5,-17.5,4645
"5733",6634,3,75.5,-17.5,4645,2,75.5,-17.5,4645
"5734",6634,3,75.5,-17.5,4645,2,75.5,-17.5,4645
"5735",6635,2,76.5,-17.5,4713,1,76.5,-17.5,4713
"5736",6635,2,76.5,-17.5,4713,1,76.5,-17.5,4713
"5737",6635,2,76.5,-17.5,4713,1,76.5,-17.5,4713
"5738",6635,2,76.5,-17.5,4713,1,76.5,-17.5,4713
"5739",6636,2,77.5,-17.5,4620,1,77.5,-17.5,4620
"5740",6636,2,77.5,-17.5,4620,1,77.5,-17.5,4620
"5741",6636,2,77.5,-17.5,4620,1,77.5,-17.5,4620
"5742",6636,2,77.5,-17.5,4620,1,77.5,-17.5,4620
"5743",6637,2,78.5,-17.5,4501.5,1,78.5,-17.5,4501.5
"5744",6637,2,78.5,-17.5,4501.5,1,78.5,-17.5,4501.5
"5745",6637,2,78.5,-17.5,4501.5,1,78.5,-17.5,4501.5
"5746",6637,2,78.5,-17.5,4501.5,1,78.5,-17.5,4501.5
"5747",6638,2,79.5,-17.5,5007.5,1,79.5,-17.5,5007.5
"5748",6638,2,79.5,-17.5,5007.5,1,79.5,-17.5,5007.5
"5749",6638,2,79.5,-17.5,5007.5,1,79.5,-17.5,5007.5
"5750",6638,2,79.5,-17.5,5007.5,1,79.5,-17.5,5007.5
"5751",6639,2,80.5,-17.5,5208.25,1,80.5,-17.5,5208.25
"5752",6639,2,80.5,-17.5,5208.25,1,80.5,-17.5,5208.25
"5753",6639,2,80.5,-17.5,5208.25,1,80.5,-17.5,5208.25
"5754",6639,2,80.5,-17.5,5208.25,1,80.5,-17.5,5208.25
"5755",6640,2,81.5,-17.5,5056.25,1,81.5,-17.5,5056.25
"5756",6640,2,81.5,-17.5,5056.25,1,81.5,-17.5,5056.25
"5757",6640,2,81.5,-17.5,5056.25,1,81.5,-17.5,5056.25
"5758",6640,2,81.5,-17.5,5056.25,1,81.5,-17.5,5056.25
"5759",6641,1,82.5,-17.5,5048.5,1,82.5,-17.5,5048.5
"5760",6642,1,83.5,-17.5,5266,1,83.5,-17.5,5266
"5761",6643,1,84.5,-17.5,5284,1,84.5,-17.5,5284
"5762",6644,1,85.5,-17.5,4596.25,1,85.5,-17.5,4596.25
"5763",6645,1,86.5,-17.5,4743.25,1,86.5,-17.5,4743.25
"5764",6646,1,87.5,-17.5,2711.5,1,87.5,-17.5,2711.5
"5765",6647,1,88.5,-17.5,2861.24975586,1,88.5,-17.5,2861.24975586
"5766",6649,1,90.5,-17.5,5100,1,90.5,-17.5,5100
"5767",6652,1,93.5,-17.5,4584.25,1,93.5,-17.5,4584.25
"5768",6669,1,110.5,-17.5,5202.75,1,110.5,-17.5,5202.75
"5769",6670,1,111.5,-17.5,5099.75,1,111.5,-17.5,5099.75
"5770",6671,1,112.5,-17.5,4443,1,112.5,-17.5,4443
"5771",6672,1,113.5,-17.5,2046.25012207,1,113.5,-17.5,2046.25012207
"5772",6673,1,114.5,-17.5,2395.25,1,114.5,-17.5,2395.25
"5773",6674,1,115.5,-17.5,2922.99975586,1,115.5,-17.5,2922.99975586
"5774",6675,1,116.5,-17.5,2220.75,1,116.5,-17.5,2220.75
"5775",6676,1,117.5,-17.5,2718.25,1,117.5,-17.5,2718.25
"5776",6677,1,118.5,-17.5,796.750183105,1,118.5,-17.5,796.750183105
"5777",6738,2,50.5,-16.5,1690.49963379,1,50.5,-16.5,1690.49963379
"5778",6738,2,50.5,-16.5,1690.49963379,1,50.5,-16.5,1690.49963379
"5779",6738,2,50.5,-16.5,1690.49963379,1,50.5,-16.5,1690.49963379
"5780",6738,2,50.5,-16.5,1690.49963379,1,50.5,-16.5,1690.49963379
"5781",6739,2,51.5,-16.5,4459,1,51.5,-16.5,4459
"5782",6739,2,51.5,-16.5,4459,1,51.5,-16.5,4459
"5783",6739,2,51.5,-16.5,4459,1,51.5,-16.5,4459
"5784",6739,2,51.5,-16.5,4459,1,51.5,-16.5,4459
"5785",6740,2,52.5,-16.5,4564.75,1,52.5,-16.5,4564.75
"5786",6740,2,52.5,-16.5,4564.75,1,52.5,-16.5,4564.75
"5787",6740,2,52.5,-16.5,4564.75,1,52.5,-16.5,4564.75
"5788",6740,2,52.5,-16.5,4564.75,1,52.5,-16.5,4564.75
"5789",6741,2,53.5,-16.5,4346.5,1,53.5,-16.5,4346.5
"5790",6741,2,53.5,-16.5,4346.5,1,53.5,-16.5,4346.5
"5791",6741,2,53.5,-16.5,4346.5,1,53.5,-16.5,4346.5
"5792",6741,2,53.5,-16.5,4346.5,1,53.5,-16.5,4346.5
"5793",6742,2,54.5,-16.5,4853.5,1,54.5,-16.5,4853.5
"5794",6742,2,54.5,-16.5,4853.5,1,54.5,-16.5,4853.5
"5795",6742,2,54.5,-16.5,4853.5,1,54.5,-16.5,4853.5
"5796",6742,2,54.5,-16.5,4853.5,1,54.5,-16.5,4853.5
"5797",6743,2,55.5,-16.5,4312.25,1,55.5,-16.5,4312.25
"5798",6743,2,55.5,-16.5,4312.25,1,55.5,-16.5,4312.25
"5799",6743,2,55.5,-16.5,4312.25,1,55.5,-16.5,4312.25
"5800",6743,2,55.5,-16.5,4312.25,1,55.5,-16.5,4312.25
"5801",6744,2,56.5,-16.5,4395.75,1,56.5,-16.5,4395.75
"5802",6744,2,56.5,-16.5,4395.75,1,56.5,-16.5,4395.75
"5803",6744,2,56.5,-16.5,4395.75,1,56.5,-16.5,4395.75
"5804",6744,2,56.5,-16.5,4395.75,1,56.5,-16.5,4395.75
"5805",6745,2,57.5,-16.5,4320.25,1,57.5,-16.5,4320.25
"5806",6745,2,57.5,-16.5,4320.25,1,57.5,-16.5,4320.25
"5807",6745,2,57.5,-16.5,4320.25,1,57.5,-16.5,4320.25
"5808",6745,2,57.5,-16.5,4320.25,1,57.5,-16.5,4320.25
"5809",6746,2,58.5,-16.5,3302,1,58.5,-16.5,3302
"5810",6746,2,58.5,-16.5,3302,1,58.5,-16.5,3302
"5811",6746,2,58.5,-16.5,3302,1,58.5,-16.5,3302
"5812",6746,2,58.5,-16.5,3302,1,58.5,-16.5,3302
"5813",6747,2,59.5,-16.5,44.0000076294,1,59.5,-16.5,44.0000076294
"5814",6747,2,59.5,-16.5,44.0000076294,1,59.5,-16.5,44.0000076294
"5815",6747,2,59.5,-16.5,44.0000076294,1,59.5,-16.5,44.0000076294
"5816",6747,2,59.5,-16.5,44.0000076294,1,59.5,-16.5,44.0000076294
"5817",6748,3,60.5,-16.5,887.50012207,1,60.5,-16.5,887.50012207
"5818",6748,3,60.5,-16.5,887.50012207,1,60.5,-16.5,887.50012207
"5819",6748,3,60.5,-16.5,887.50012207,1,60.5,-16.5,887.50012207
"5820",6748,3,60.5,-16.5,887.50012207,1,60.5,-16.5,887.50012207
"5821",6748,3,60.5,-16.5,887.50012207,1,60.5,-16.5,887.50012207
"5822",6748,3,60.5,-16.5,887.50012207,1,60.5,-16.5,887.50012207
"5823",6748,3,60.5,-16.5,887.50012207,1,60.5,-16.5,887.50012207
"5824",6748,3,60.5,-16.5,887.50012207,1,60.5,-16.5,887.50012207
"5825",6748,3,60.5,-16.5,887.50012207,1,60.5,-16.5,887.50012207
"5826",6749,3,61.5,-16.5,3107.25,2,61.5,-16.5,3107.25
"5827",6749,3,61.5,-16.5,3107.25,2,61.5,-16.5,3107.25
"5828",6749,3,61.5,-16.5,3107.25,2,61.5,-16.5,3107.25
"5829",6749,3,61.5,-16.5,3107.25,2,61.5,-16.5,3107.25
"5830",6749,3,61.5,-16.5,3107.25,2,61.5,-16.5,3107.25
"5831",6749,3,61.5,-16.5,3107.25,2,61.5,-16.5,3107.25
"5832",6749,3,61.5,-16.5,3107.25,2,61.5,-16.5,3107.25
"5833",6749,3,61.5,-16.5,3107.25,2,61.5,-16.5,3107.25
"5834",6749,3,61.5,-16.5,3107.25,2,61.5,-16.5,3107.25
"5835",6750,3,62.5,-16.5,3600.5,2,62.5,-16.5,3600.5
"5836",6750,3,62.5,-16.5,3600.5,2,62.5,-16.5,3600.5
"5837",6750,3,62.5,-16.5,3600.5,2,62.5,-16.5,3600.5
"5838",6750,3,62.5,-16.5,3600.5,2,62.5,-16.5,3600.5
"5839",6750,3,62.5,-16.5,3600.5,2,62.5,-16.5,3600.5
"5840",6750,3,62.5,-16.5,3600.5,2,62.5,-16.5,3600.5
"5841",6750,3,62.5,-16.5,3600.5,2,62.5,-16.5,3600.5
"5842",6750,3,62.5,-16.5,3600.5,2,62.5,-16.5,3600.5
"5843",6750,3,62.5,-16.5,3600.5,2,62.5,-16.5,3600.5
"5844",6751,3,63.5,-16.5,3565.00024414,2,63.5,-16.5,3565.00024414
"5845",6751,3,63.5,-16.5,3565.00024414,2,63.5,-16.5,3565.00024414
"5846",6751,3,63.5,-16.5,3565.00024414,2,63.5,-16.5,3565.00024414
"5847",6751,3,63.5,-16.5,3565.00024414,2,63.5,-16.5,3565.00024414
"5848",6751,3,63.5,-16.5,3565.00024414,2,63.5,-16.5,3565.00024414
"5849",6751,3,63.5,-16.5,3565.00024414,2,63.5,-16.5,3565.00024414
"5850",6751,3,63.5,-16.5,3565.00024414,2,63.5,-16.5,3565.00024414
"5851",6751,3,63.5,-16.5,3565.00024414,2,63.5,-16.5,3565.00024414
"5852",6751,3,63.5,-16.5,3565.00024414,2,63.5,-16.5,3565.00024414
"5853",6752,3,64.5,-16.5,2686.24975586,1,64.5,-16.5,2686.24975586
"5854",6752,3,64.5,-16.5,2686.24975586,1,64.5,-16.5,2686.24975586
"5855",6752,3,64.5,-16.5,2686.24975586,1,64.5,-16.5,2686.24975586
"5856",6752,3,64.5,-16.5,2686.24975586,1,64.5,-16.5,2686.24975586
"5857",6752,3,64.5,-16.5,2686.24975586,1,64.5,-16.5,2686.24975586
"5858",6752,3,64.5,-16.5,2686.24975586,1,64.5,-16.5,2686.24975586
"5859",6752,3,64.5,-16.5,2686.24975586,1,64.5,-16.5,2686.24975586
"5860",6752,3,64.5,-16.5,2686.24975586,1,64.5,-16.5,2686.24975586
"5861",6752,3,64.5,-16.5,2686.24975586,1,64.5,-16.5,2686.24975586
"5862",6753,3,65.5,-16.5,3456,2,65.5,-16.5,3456
"5863",6753,3,65.5,-16.5,3456,2,65.5,-16.5,3456
"5864",6753,3,65.5,-16.5,3456,2,65.5,-16.5,3456
"5865",6753,3,65.5,-16.5,3456,2,65.5,-16.5,3456
"5866",6753,3,65.5,-16.5,3456,2,65.5,-16.5,3456
"5867",6753,3,65.5,-16.5,3456,2,65.5,-16.5,3456
"5868",6753,3,65.5,-16.5,3456,2,65.5,-16.5,3456
"5869",6753,3,65.5,-16.5,3456,2,65.5,-16.5,3456
"5870",6753,3,65.5,-16.5,3456,2,65.5,-16.5,3456
"5871",6754,3,66.5,-16.5,3669.25,2,66.5,-16.5,3669.25
"5872",6754,3,66.5,-16.5,3669.25,2,66.5,-16.5,3669.25
"5873",6754,3,66.5,-16.5,3669.25,2,66.5,-16.5,3669.25
"5874",6754,3,66.5,-16.5,3669.25,2,66.5,-16.5,3669.25
"5875",6754,3,66.5,-16.5,3669.25,2,66.5,-16.5,3669.25
"5876",6754,3,66.5,-16.5,3669.25,2,66.5,-16.5,3669.25
"5877",6754,3,66.5,-16.5,3669.25,2,66.5,-16.5,3669.25
"5878",6754,3,66.5,-16.5,3669.25,2,66.5,-16.5,3669.25
"5879",6754,3,66.5,-16.5,3669.25,2,66.5,-16.5,3669.25
"5880",6755,3,67.5,-16.5,3867.24975586,2,67.5,-16.5,3867.24975586
"5881",6755,3,67.5,-16.5,3867.24975586,2,67.5,-16.5,3867.24975586
"5882",6755,3,67.5,-16.5,3867.24975586,2,67.5,-16.5,3867.24975586
"5883",6755,3,67.5,-16.5,3867.24975586,2,67.5,-16.5,3867.24975586
"5884",6755,3,67.5,-16.5,3867.24975586,2,67.5,-16.5,3867.24975586
"5885",6755,3,67.5,-16.5,3867.24975586,2,67.5,-16.5,3867.24975586
"5886",6755,3,67.5,-16.5,3867.24975586,2,67.5,-16.5,3867.24975586
"5887",6755,3,67.5,-16.5,3867.24975586,2,67.5,-16.5,3867.24975586
"5888",6755,3,67.5,-16.5,3867.24975586,2,67.5,-16.5,3867.24975586
"5889",6756,3,68.5,-16.5,3252.50024414,2,68.5,-16.5,3252.50024414
"5890",6756,3,68.5,-16.5,3252.50024414,2,68.5,-16.5,3252.50024414
"5891",6756,3,68.5,-16.5,3252.50024414,2,68.5,-16.5,3252.50024414
"5892",6756,3,68.5,-16.5,3252.50024414,2,68.5,-16.5,3252.50024414
"5893",6756,3,68.5,-16.5,3252.50024414,2,68.5,-16.5,3252.50024414
"5894",6756,3,68.5,-16.5,3252.50024414,2,68.5,-16.5,3252.50024414
"5895",6756,3,68.5,-16.5,3252.50024414,2,68.5,-16.5,3252.50024414
"5896",6756,3,68.5,-16.5,3252.50024414,2,68.5,-16.5,3252.50024414
"5897",6756,3,68.5,-16.5,3252.50024414,2,68.5,-16.5,3252.50024414
"5898",6757,3,69.5,-16.5,3873.99975586,2,69.5,-16.5,3873.99975586
"5899",6757,3,69.5,-16.5,3873.99975586,2,69.5,-16.5,3873.99975586
"5900",6757,3,69.5,-16.5,3873.99975586,2,69.5,-16.5,3873.99975586
"5901",6757,3,69.5,-16.5,3873.99975586,2,69.5,-16.5,3873.99975586
"5902",6757,3,69.5,-16.5,3873.99975586,2,69.5,-16.5,3873.99975586
"5903",6757,3,69.5,-16.5,3873.99975586,2,69.5,-16.5,3873.99975586
"5904",6757,3,69.5,-16.5,3873.99975586,2,69.5,-16.5,3873.99975586
"5905",6757,3,69.5,-16.5,3873.99975586,2,69.5,-16.5,3873.99975586
"5906",6757,3,69.5,-16.5,3873.99975586,2,69.5,-16.5,3873.99975586
"5907",6758,3,70.5,-16.5,4621.25,2,70.5,-16.5,4621.25
"5908",6758,3,70.5,-16.5,4621.25,2,70.5,-16.5,4621.25
"5909",6758,3,70.5,-16.5,4621.25,2,70.5,-16.5,4621.25
"5910",6758,3,70.5,-16.5,4621.25,2,70.5,-16.5,4621.25
"5911",6758,3,70.5,-16.5,4621.25,2,70.5,-16.5,4621.25
"5912",6758,3,70.5,-16.5,4621.25,2,70.5,-16.5,4621.25
"5913",6758,3,70.5,-16.5,4621.25,2,70.5,-16.5,4621.25
"5914",6758,3,70.5,-16.5,4621.25,2,70.5,-16.5,4621.25
"5915",6758,3,70.5,-16.5,4621.25,2,70.5,-16.5,4621.25
"5916",6759,3,71.5,-16.5,4716.5,2,71.5,-16.5,4716.5
"5917",6759,3,71.5,-16.5,4716.5,2,71.5,-16.5,4716.5
"5918",6759,3,71.5,-16.5,4716.5,2,71.5,-16.5,4716.5
"5919",6759,3,71.5,-16.5,4716.5,2,71.5,-16.5,4716.5
"5920",6759,3,71.5,-16.5,4716.5,2,71.5,-16.5,4716.5
"5921",6759,3,71.5,-16.5,4716.5,2,71.5,-16.5,4716.5
"5922",6759,3,71.5,-16.5,4716.5,2,71.5,-16.5,4716.5
"5923",6759,3,71.5,-16.5,4716.5,2,71.5,-16.5,4716.5
"5924",6759,3,71.5,-16.5,4716.5,2,71.5,-16.5,4716.5
"5925",6760,3,72.5,-16.5,4332.5,2,72.5,-16.5,4332.5
"5926",6760,3,72.5,-16.5,4332.5,2,72.5,-16.5,4332.5
"5927",6760,3,72.5,-16.5,4332.5,2,72.5,-16.5,4332.5
"5928",6760,3,72.5,-16.5,4332.5,2,72.5,-16.5,4332.5
"5929",6760,3,72.5,-16.5,4332.5,2,72.5,-16.5,4332.5
"5930",6760,3,72.5,-16.5,4332.5,2,72.5,-16.5,4332.5
"5931",6760,3,72.5,-16.5,4332.5,2,72.5,-16.5,4332.5
"5932",6760,3,72.5,-16.5,4332.5,2,72.5,-16.5,4332.5
"5933",6760,3,72.5,-16.5,4332.5,2,72.5,-16.5,4332.5
"5934",6762,3,74.5,-16.5,5102.25048828,2,74.5,-16.5,5102.25048828
"5935",6762,3,74.5,-16.5,5102.25048828,2,74.5,-16.5,5102.25048828
"5936",6762,3,74.5,-16.5,5102.25048828,2,74.5,-16.5,5102.25048828
"5937",6762,3,74.5,-16.5,5102.25048828,2,74.5,-16.5,5102.25048828
"5938",6762,3,74.5,-16.5,5102.25048828,2,74.5,-16.5,5102.25048828
"5939",6762,3,74.5,-16.5,5102.25048828,2,74.5,-16.5,5102.25048828
"5940",6762,3,74.5,-16.5,5102.25048828,2,74.5,-16.5,5102.25048828
"5941",6762,3,74.5,-16.5,5102.25048828,2,74.5,-16.5,5102.25048828
"5942",6762,3,74.5,-16.5,5102.25048828,2,74.5,-16.5,5102.25048828
"5943",6763,3,75.5,-16.5,4651,2,75.5,-16.5,4651
"5944",6763,3,75.5,-16.5,4651,2,75.5,-16.5,4651
"5945",6763,3,75.5,-16.5,4651,2,75.5,-16.5,4651
"5946",6763,3,75.5,-16.5,4651,2,75.5,-16.5,4651
"5947",6763,3,75.5,-16.5,4651,2,75.5,-16.5,4651
"5948",6763,3,75.5,-16.5,4651,2,75.5,-16.5,4651
"5949",6763,3,75.5,-16.5,4651,2,75.5,-16.5,4651
"5950",6763,3,75.5,-16.5,4651,2,75.5,-16.5,4651
"5951",6763,3,75.5,-16.5,4651,2,75.5,-16.5,4651
"5952",6764,3,76.5,-16.5,4477,2,76.5,-16.5,4477
"5953",6764,3,76.5,-16.5,4477,2,76.5,-16.5,4477
"5954",6764,3,76.5,-16.5,4477,2,76.5,-16.5,4477
"5955",6764,3,76.5,-16.5,4477,2,76.5,-16.5,4477
"5956",6764,3,76.5,-16.5,4477,2,76.5,-16.5,4477
"5957",6764,3,76.5,-16.5,4477,2,76.5,-16.5,4477
"5958",6764,3,76.5,-16.5,4477,2,76.5,-16.5,4477
"5959",6764,3,76.5,-16.5,4477,2,76.5,-16.5,4477
"5960",6764,3,76.5,-16.5,4477,2,76.5,-16.5,4477
"5961",6765,3,77.5,-16.5,4796.25,2,77.5,-16.5,4796.25
"5962",6765,3,77.5,-16.5,4796.25,2,77.5,-16.5,4796.25
"5963",6765,3,77.5,-16.5,4796.25,2,77.5,-16.5,4796.25
"5964",6765,3,77.5,-16.5,4796.25,2,77.5,-16.5,4796.25
"5965",6765,3,77.5,-16.5,4796.25,2,77.5,-16.5,4796.25
"5966",6765,3,77.5,-16.5,4796.25,2,77.5,-16.5,4796.25
"5967",6765,3,77.5,-16.5,4796.25,2,77.5,-16.5,4796.25
"5968",6765,3,77.5,-16.5,4796.25,2,77.5,-16.5,4796.25
"5969",6765,3,77.5,-16.5,4796.25,2,77.5,-16.5,4796.25
"5970",6766,2,78.5,-16.5,4794.5,1,78.5,-16.5,4794.5
"5971",6766,2,78.5,-16.5,4794.5,1,78.5,-16.5,4794.5
"5972",6766,2,78.5,-16.5,4794.5,1,78.5,-16.5,4794.5
"5973",6766,2,78.5,-16.5,4794.5,1,78.5,-16.5,4794.5
"5974",6767,2,79.5,-16.5,5240.5,1,79.5,-16.5,5240.5
"5975",6767,2,79.5,-16.5,5240.5,1,79.5,-16.5,5240.5
"5976",6767,2,79.5,-16.5,5240.5,1,79.5,-16.5,5240.5
"5977",6767,2,79.5,-16.5,5240.5,1,79.5,-16.5,5240.5
"5978",6768,2,80.5,-16.5,5149.25,1,80.5,-16.5,5149.25
"5979",6768,2,80.5,-16.5,5149.25,1,80.5,-16.5,5149.25
"5980",6768,2,80.5,-16.5,5149.25,1,80.5,-16.5,5149.25
"5981",6768,2,80.5,-16.5,5149.25,1,80.5,-16.5,5149.25
"5982",6769,2,81.5,-16.5,5107.5,1,81.5,-16.5,5107.5
"5983",6769,2,81.5,-16.5,5107.5,1,81.5,-16.5,5107.5
"5984",6769,2,81.5,-16.5,5107.5,1,81.5,-16.5,5107.5
"5985",6769,2,81.5,-16.5,5107.5,1,81.5,-16.5,5107.5
"5986",6770,2,82.5,-16.5,5177.75,1,82.5,-16.5,5177.75
"5987",6770,2,82.5,-16.5,5177.75,1,82.5,-16.5,5177.75
"5988",6770,2,82.5,-16.5,5177.75,1,82.5,-16.5,5177.75
"5989",6770,2,82.5,-16.5,5177.75,1,82.5,-16.5,5177.75
"5990",6773,2,85.5,-16.5,5056.75,1,85.5,-16.5,5056.75
"5991",6773,2,85.5,-16.5,5056.75,1,85.5,-16.5,5056.75
"5992",6773,2,85.5,-16.5,5056.75,1,85.5,-16.5,5056.75
"5993",6773,2,85.5,-16.5,5056.75,1,85.5,-16.5,5056.75
"5994",6774,1,86.5,-16.5,4673.5,1,86.5,-16.5,4673.5
"5995",6775,1,87.5,-16.5,2696.75024414,1,87.5,-16.5,2696.75024414
"5996",6776,1,88.5,-16.5,1998.49975586,1,88.5,-16.5,1998.49975586
"5997",6779,1,91.5,-16.5,5116,1,91.5,-16.5,5116
"5998",6780,1,92.5,-16.5,4928.25,1,92.5,-16.5,4928.25
"5999",6781,1,93.5,-16.5,5261.25,1,93.5,-16.5,5261.25
"6000",6782,1,94.5,-16.5,4665.25,1,94.5,-16.5,4665.25
"6001",6784,1,96.5,-16.5,4997.25,1,96.5,-16.5,4997.25
"6002",6787,1,99.5,-16.5,5279.5,1,99.5,-16.5,5279.5
"6003",6791,1,103.5,-16.5,4999.5,1,103.5,-16.5,4999.5
"6004",6799,1,111.5,-16.5,5216,1,111.5,-16.5,5216
"6005",6800,1,112.5,-16.5,3967.75048828,1,112.5,-16.5,3967.75048828
"6006",6801,1,113.5,-16.5,2556.5,1,113.5,-16.5,2556.5
"6007",6802,1,114.5,-16.5,3905.24975586,1,114.5,-16.5,3905.24975586
"6008",6803,1,115.5,-16.5,3663.99926758,1,115.5,-16.5,3663.99926758
"6009",6804,1,116.5,-16.5,3933.25024414,1,116.5,-16.5,3933.25024414
"6010",6806,1,118.5,-16.5,2492.75,1,118.5,-16.5,2492.75
"6011",6807,1,119.5,-16.5,784.75012207,1,119.5,-16.5,784.75012207
"6012",6861,2,44.5,-15.5,2527,1,44.5,-15.5,2527
"6013",6861,2,44.5,-15.5,2527,1,44.5,-15.5,2527
"6014",6861,2,44.5,-15.5,2527,1,44.5,-15.5,2527
"6015",6861,2,44.5,-15.5,2527,1,44.5,-15.5,2527
"6016",6862,2,45.5,-15.5,1994.25,1,45.5,-15.5,1994.25
"6017",6862,2,45.5,-15.5,1994.25,1,45.5,-15.5,1994.25
"6018",6862,2,45.5,-15.5,1994.25,1,45.5,-15.5,1994.25
"6019",6862,2,45.5,-15.5,1994.25,1,45.5,-15.5,1994.25
"6020",6867,2,50.5,-15.5,52.2500038147,1,50.5,-15.5,52.2500038147
"6021",6867,2,50.5,-15.5,52.2500038147,1,50.5,-15.5,52.2500038147
"6022",6867,2,50.5,-15.5,52.2500038147,1,50.5,-15.5,52.2500038147
"6023",6867,2,50.5,-15.5,52.2500038147,1,50.5,-15.5,52.2500038147
"6024",6868,2,51.5,-15.5,4219,1,51.5,-15.5,4219
"6025",6868,2,51.5,-15.5,4219,1,51.5,-15.5,4219
"6026",6868,2,51.5,-15.5,4219,1,51.5,-15.5,4219
"6027",6868,2,51.5,-15.5,4219,1,51.5,-15.5,4219
"6028",6869,2,52.5,-15.5,4402,1,52.5,-15.5,4402
"6029",6869,2,52.5,-15.5,4402,1,52.5,-15.5,4402
"6030",6869,2,52.5,-15.5,4402,1,52.5,-15.5,4402
