"","depth","richness","x_exact","y_exact","y_exact_abs","ocean"
"25874",729.000002,0,134.5,-1.5,1.5,"pacific"
"25875",871.000283,0,134.5,-4.5,4.5,"pacific"
"25876",1633.001074,0,134.5,8.5,8.5,"pacific"
"25877",1985.000393,0,134.5,-0.5,0.5,"pacific"
"25878",2687.000633,0,134.5,12.5,12.5,"pacific"
"25879",3393.000514,0,134.5,13.5,13.5,"pacific"
"25880",3601.000349,0,134.5,9.5,9.5,"pacific"
"25881",3793.000232,0,134.5,14.5,14.5,"pacific"
"25882",3902.000202,0,134.5,15.5,15.5,"pacific"
"25883",4027.999581,0,134.5,24.5,24.5,"pacific"
"25884",4164.000025,0,134.5,2.5,2.5,"pacific"
"25885",4236.000173,0,134.5,10.5,10.5,"pacific"
"25886",4415.000063,0,134.5,4.5,4.5,"pacific"
"25887",4441.000016,0,134.5,1.5,1.5,"pacific"
"25888",4773.000192,0,134.5,5.5,5.5,"pacific"
"25889",4819.999735,0,134.5,0.5,0.5,"pacific"
"25890",4869.00036,0,134.5,11.5,11.5,"pacific"
"25891",4892.000025,0,134.5,3.5,3.5,"pacific"
"25892",4910.000416,0,134.5,22.5,22.5,"pacific"
"25893",5014.000073,0,134.5,16.5,16.5,"pacific"
"25894",5109.000089,0,134.5,23.5,23.5,"pacific"
"25895",5164.999826,0,134.5,26.5,26.5,"pacific"
"25896",5296.999953,0,134.5,25.5,25.5,"pacific"
"25897",5335.000181,0,134.5,17.5,17.5,"pacific"
"25898",5677.000152,0,134.5,21.5,21.5,"pacific"
"25899",5684.000083,0,134.5,6.5,6.5,"pacific"
"25900",5757.00004,0,134.5,18.5,18.5,"pacific"
"25901",5841,0,134.5,19.5,19.5,"pacific"
"25902",5869.000008,0,134.5,20.5,20.5,"pacific"
"25903",14.999999,0,135.5,-11.5,11.5,"pacific"
"25904",19.000007,0,135.5,-4.5,4.5,"pacific"
"25905",20.999988,0,135.5,-7.5,7.5,"pacific"
"25906",26.000004,0,135.5,-8.5,8.5,"pacific"
"25907",31.999992,0,135.5,-6.5,6.5,"pacific"
"25908",46.999996,0,135.5,-9.5,9.5,"pacific"
"25909",51.999997,0,135.5,-5.5,5.5,"pacific"
"25910",52.000005,0,135.5,-10.5,10.5,"pacific"
"25911",228.999861,0,135.5,-1.5,1.5,"pacific"
"25912",309.999923,0,135.5,-2.5,2.5,"pacific"
"25913",505.999898,0,135.5,-0.5,0.5,"pacific"
"25914",2617.000107,0,135.5,8.5,8.5,"pacific"
"25915",3055.000091,0,135.5,7.5,7.5,"pacific"
"25916",3291.000986,0,135.5,9.5,9.5,"pacific"
"25917",3339.00049,0,135.5,25.5,25.5,"pacific"
"25918",3758.000228,0,135.5,18.5,18.5,"pacific"
"25919",4117.999965,0,135.5,2.5,2.5,"pacific"
"25920",4228.999984,0,135.5,1.5,1.5,"pacific"
"25921",4233.000848,0,135.5,23.5,23.5,"pacific"
"25922",4413.99979,0,135.5,17.5,17.5,"pacific"
"25923",4551.000047,0,135.5,6.5,6.5,"pacific"
"25924",4621.000063,0,135.5,5.5,5.5,"pacific"
"25925",4624.00003,0,135.5,4.5,4.5,"pacific"
"25926",4636.999999,0,135.5,10.5,10.5,"pacific"
"25927",4664.999995,0,135.5,22.5,22.5,"pacific"
"25928",4723.999984,0,135.5,3.5,3.5,"pacific"
"25929",4763.999568,0,135.5,13.5,13.5,"pacific"
"25930",4857.000333,0,135.5,12.5,12.5,"pacific"
"25931",4998.000064,0,135.5,0.5,0.5,"pacific"
"25932",5019.000087,0,135.5,14.5,14.5,"pacific"
"25933",5090.00012,0,135.5,16.5,16.5,"pacific"
"25934",5125.999903,0,135.5,26.5,26.5,"pacific"
"25935",5293.000032,0,135.5,11.5,11.5,"pacific"
"25936",5340.999816,0,135.5,15.5,15.5,"pacific"
"25937",5413.000047,0,135.5,24.5,24.5,"pacific"
"25938",5450.000066,0,135.5,21.5,21.5,"pacific"
"25939",5495.00006,0,135.5,19.5,19.5,"pacific"
"25940",5721.000062,0,135.5,20.5,20.5,"pacific"
"25941",1,0,136.5,-15.5,15.5,"pacific"
"25942",1.999996,0,136.5,-11.5,11.5,"pacific"
"25943",2,0,136.5,-14.5,14.5,"pacific"
"25944",2,0,136.5,-13.5,13.5,"pacific"
"25945",34,0,136.5,-5.5,5.5,"pacific"
"25946",36,0,136.5,-6.5,6.5,"pacific"
"25947",37.000005,0,136.5,-9.5,9.5,"pacific"
"25948",46.000004,0,136.5,-7.5,7.5,"pacific"
"25949",53.000008,0,136.5,-10.5,10.5,"pacific"
"25950",62.000004,0,136.5,-8.5,8.5,"pacific"
"25951",743.000035,0,136.5,-1.5,1.5,"pacific"
"25952",3032.000509,0,136.5,7.5,7.5,"pacific"
"25953",3091.999914,0,136.5,-0.5,0.5,"pacific"
"25954",3471.999867,0,136.5,23.5,23.5,"pacific"
"25955",3709.000357,0,136.5,1.5,1.5,"pacific"
"25956",3854.999278,0,136.5,20.5,20.5,"pacific"
"25957",3960.000296,0,136.5,8.5,8.5,"pacific"
"25958",4256.000108,0,136.5,6.5,6.5,"pacific"
"25959",4271.000006,0,136.5,0.5,0.5,"pacific"
"25960",4326.99993,0,136.5,2.5,2.5,"pacific"
"25961",4371.999133,0,136.5,24.5,24.5,"pacific"
"25962",4552.000443,0,136.5,21.5,21.5,"pacific"
"25963",4651.999876,0,136.5,5.5,5.5,"pacific"
"25964",4703.999993,0,136.5,9.5,9.5,"pacific"
"25965",4729.000053,0,136.5,10.5,10.5,"pacific"
"25966",4743.999856,0,136.5,3.5,3.5,"pacific"
"25967",4749.000036,0,136.5,19.5,19.5,"pacific"
"25968",4775.000059,0,136.5,4.5,4.5,"pacific"
"25969",4801.999961,0,136.5,22.5,22.5,"pacific"
"25970",4860.000415,0,136.5,18.5,18.5,"pacific"
"25971",4978.000684,0,136.5,11.5,11.5,"pacific"
"25972",5061.000548,0,136.5,12.5,12.5,"pacific"
"25973",5062.000732,0,136.5,13.5,13.5,"pacific"
"25974",5078.999521,0,136.5,26.5,26.5,"pacific"
"25975",5106.000949,0,136.5,14.5,14.5,"pacific"
"25976",5121.000156,0,136.5,16.5,16.5,"pacific"
"25977",5127.000318,0,136.5,15.5,15.5,"pacific"
"25978",5168.999803,0,136.5,25.5,25.5,"pacific"
"25979",5172.00006,0,136.5,17.5,17.5,"pacific"
"25980",6.000001,0,137.5,-5.5,5.5,"pacific"
"25981",6.000004,0,137.5,-15.5,15.5,"pacific"
"25982",10.000004,0,137.5,-7.5,7.5,"pacific"
"25983",11.000009,0,137.5,-8.5,8.5,"pacific"
"25984",14.000004,0,137.5,-6.5,6.5,"pacific"
"25985",16.999995,0,137.5,-14.5,14.5,"pacific"
"25986",19.999996,0,137.5,-12.5,12.5,"pacific"
"25987",20.000001,0,137.5,-13.5,13.5,"pacific"
"25988",24.999995,0,137.5,-11.5,11.5,"pacific"
"25989",41.999983,0,137.5,-1.5,1.5,"pacific"
"25990",47.999998,20,137.5,8.5,8.5,"pacific"
"25991",49.000005,0,137.5,-9.5,9.5,"pacific"
"25992",53.000002,0,137.5,-10.5,10.5,"pacific"
"25993",3391.999759,0,137.5,9.5,9.5,"pacific"
"25994",3747.000158,0,137.5,0.5,0.5,"pacific"
"25995",3962.000407,0,137.5,5.5,5.5,"pacific"
"25996",4329.000038,0,137.5,6.5,6.5,"pacific"
"25997",4354.000293,0,137.5,22.5,22.5,"pacific"
"25998",4355.000164,0,137.5,3.5,3.5,"pacific"
"25999",4413.000036,0,137.5,1.5,1.5,"pacific"
"26000",4541.000252,0,137.5,21.5,21.5,"pacific"
"26001",4547.999899,0,137.5,2.5,2.5,"pacific"
"26002",4578.000018,0,137.5,-0.5,0.5,"pacific"
"26003",4648.999708,0,137.5,23.5,23.5,"pacific"
"26004",4706.000149,0,137.5,10.5,10.5,"pacific"
"26005",4710.999943,0,137.5,4.5,4.5,"pacific"
"26006",4722.000055,0,137.5,20.5,20.5,"pacific"
"26007",4907.999817,0,137.5,17.5,17.5,"pacific"
"26008",4924.999906,0,137.5,14.5,14.5,"pacific"
"26009",4946.000755,0,137.5,12.5,12.5,"pacific"
"26010",4975.999701,0,137.5,26.5,26.5,"pacific"
"26011",5030.000161,0,137.5,15.5,15.5,"pacific"
"26012",5065.999826,0,137.5,11.5,11.5,"pacific"
"26013",5087.999709,0,137.5,16.5,16.5,"pacific"
"26014",5108.999816,0,137.5,18.5,18.5,"pacific"
"26015",5169.999616,0,137.5,13.5,13.5,"pacific"
"26016",5188.999546,0,137.5,19.5,19.5,"pacific"
"26017",5432.000433,0,137.5,25.5,25.5,"pacific"
"26018",5535.00027,0,137.5,24.5,24.5,"pacific"
"26019",5630.000346,0,137.5,7.5,7.5,"pacific"
"26020",1,0,138.5,-6.5,6.5,"pacific"
"26021",2,0,138.5,-8.5,8.5,"pacific"
"26022",4,0,138.5,-16.5,16.5,"pacific"
"26023",18,0,138.5,-15.5,15.5,"pacific"
"26024",21.000004,0,138.5,-9.5,9.5,"pacific"
"26025",30.000004,0,138.5,-14.5,14.5,"pacific"
"26026",36,0,138.5,-13.5,13.5,"pacific"
"26027",37.999996,0,138.5,-12.5,12.5,"pacific"
"26028",41,0,138.5,-11.5,11.5,"pacific"
"26029",45.000005,0,138.5,-10.5,10.5,"pacific"
"26030",91.99997,0,138.5,-1.5,1.5,"pacific"
"26031",2587.00026,0,138.5,8.5,8.5,"pacific"
"26032",2921.000704,0,138.5,11.5,11.5,"pacific"
"26033",3320.000072,0,138.5,7.5,7.5,"pacific"
"26034",4003.999869,0,138.5,0.5,0.5,"pacific"
"26035",4066.00007,0,138.5,6.5,6.5,"pacific"
"26036",4136.000072,0,138.5,22.5,22.5,"pacific"
"26037",4179.000184,0,138.5,1.5,1.5,"pacific"
"26038",4238.000006,0,138.5,5.5,5.5,"pacific"
"26039",4311.000137,0,138.5,4.5,4.5,"pacific"
"26040",4327.999905,0,138.5,12.5,12.5,"pacific"
"26041",4365.999899,0,138.5,24.5,24.5,"pacific"
"26042",4380.000059,0,138.5,3.5,3.5,"pacific"
"26043",4420.000072,0,138.5,-0.5,0.5,"pacific"
"26044",4421.999595,0,138.5,20.5,20.5,"pacific"
"26045",4443.99901,0,138.5,13.5,13.5,"pacific"
"26046",4566.000021,0,138.5,19.5,19.5,"pacific"
"26047",4660.00001,0,138.5,2.5,2.5,"pacific"
"26048",4664.000056,0,138.5,16.5,16.5,"pacific"
"26049",4798.999915,0,138.5,14.5,14.5,"pacific"
"26050",5035.000088,0,138.5,21.5,21.5,"pacific"
"26051",5035.99982,0,138.5,23.5,23.5,"pacific"
"26052",5064.000162,0,138.5,26.5,26.5,"pacific"
"26053",5074.999734,0,138.5,15.5,15.5,"pacific"
"26054",5083.999816,0,138.5,17.5,17.5,"pacific"
"26055",5251.999404,0,138.5,18.5,18.5,"pacific"
"26056",5449.000182,0,138.5,25.5,25.5,"pacific"
"26057",5884.998203,0,138.5,10.5,10.5,"pacific"
"26058",7561.000859,0,138.5,9.5,9.5,"pacific"
"26059",2.99999,0,139.5,-17.5,17.5,"pacific"
"26060",4,0,139.5,-8.5,8.5,"pacific"
"26061",16,0,139.5,-9.5,9.5,"pacific"
"26062",22.000001,0,139.5,-15.5,15.5,"pacific"
"26063",35.999999,0,139.5,-14.5,14.5,"pacific"
"26064",36.000001,0,139.5,-10.5,10.5,"pacific"
"26065",38,0,139.5,-13.5,13.5,"pacific"
"26066",38,0,139.5,-12.5,12.5,"pacific"
"26067",39,0,139.5,-11.5,11.5,"pacific"
"26068",2103.999772,0,139.5,8.5,8.5,"pacific"
"26069",2193.999968,0,139.5,9.5,9.5,"pacific"
"26070",2855.000049,0,139.5,7.5,7.5,"pacific"
"26071",3237.99993,0,139.5,11.5,11.5,"pacific"
"26072",3349.000005,0,139.5,0.5,0.5,"pacific"
"26073",3370.999979,0,139.5,-0.5,0.5,"pacific"
"26074",3605.999471,0,139.5,12.5,12.5,"pacific"
"26075",3671.001319,0,139.5,10.5,10.5,"pacific"
"26076",3702.000203,0,139.5,6.5,6.5,"pacific"
"26077",3900.999917,0,139.5,-1.5,1.5,"pacific"
"26078",4122.000326,0,139.5,1.5,1.5,"pacific"
"26079",4164.999699,0,139.5,5.5,5.5,"pacific"
"26080",4167.000027,0,139.5,3.5,3.5,"pacific"
"26081",4169.000072,0,139.5,16.5,16.5,"pacific"
"26082",4221.000004,0,139.5,4.5,4.5,"pacific"
"26083",4357.999974,0,139.5,2.5,2.5,"pacific"
"26084",4417.000211,0,139.5,25.5,25.5,"pacific"
"26085",4447.000222,0,139.5,23.5,23.5,"pacific"
"26086",4486.99943,0,139.5,15.5,15.5,"pacific"
"26087",4522.000457,0,139.5,22.5,22.5,"pacific"
"26088",4650.000473,0,139.5,13.5,13.5,"pacific"
"26089",4705.000061,0,139.5,24.5,24.5,"pacific"
"26090",4710.000118,0,139.5,26.5,26.5,"pacific"
"26091",4893.0001,0,139.5,21.5,21.5,"pacific"
"26092",4904.000985,0,139.5,19.5,19.5,"pacific"
"26093",5094.999931,0,139.5,17.5,17.5,"pacific"
"26094",5176.999698,0,139.5,18.5,18.5,"pacific"
"26095",5685.000258,0,139.5,14.5,14.5,"pacific"
"26096",5771.998799,0,139.5,20.5,20.5,"pacific"
"26097",2,0,140.5,-17.5,17.5,"pacific"
"26098",9.000001,0,140.5,-9.5,9.5,"pacific"
"26099",11.999999,0,140.5,-16.5,16.5,"pacific"
"26100",23.000004,0,140.5,-10.5,10.5,"pacific"
"26101",24.999995,0,140.5,-15.5,15.5,"pacific"
"26102",27.000004,0,140.5,-11.5,11.5,"pacific"
"26103",30.000004,0,140.5,-12.5,12.5,"pacific"
"26104",33,0,140.5,-13.5,13.5,"pacific"
"26105",34,0,140.5,-14.5,14.5,"pacific"
"26106",1196.999803,0,140.5,9.5,9.5,"pacific"
"26107",2707.999164,0,140.5,10.5,10.5,"pacific"
"26108",2805.000058,0,140.5,25.5,25.5,"pacific"
"26109",2810.000407,0,140.5,24.5,24.5,"pacific"
"26110",2838.000061,0,140.5,7.5,7.5,"pacific"
"26111",3199.000722,0,140.5,8.5,8.5,"pacific"
"26112",3293.999856,0,140.5,11.5,11.5,"pacific"
"26113",3297.999873,0,140.5,-0.5,0.5,"pacific"
"26114",3326.000297,0,140.5,26.5,26.5,"pacific"
"26115",3356.000017,0,140.5,0.5,0.5,"pacific"
"26116",3624.000133,0,140.5,1.5,1.5,"pacific"
"26117",3701.000137,0,140.5,5.5,5.5,"pacific"
"26118",3739.000012,0,140.5,-1.5,1.5,"pacific"
"26119",3743.000055,0,140.5,6.5,6.5,"pacific"
"26120",3779.000076,0,140.5,2.5,2.5,"pacific"
"26121",3980.000068,0,140.5,4.5,4.5,"pacific"
"26122",4031.000257,0,140.5,22.5,22.5,"pacific"
"26123",4042.999994,0,140.5,3.5,3.5,"pacific"
"26124",4090.00005,0,140.5,23.5,23.5,"pacific"
"26125",4090.999876,0,140.5,12.5,12.5,"pacific"
"26126",4485.000032,0,140.5,21.5,21.5,"pacific"
"26127",4678.999992,0,140.5,19.5,19.5,"pacific"
"26128",4722.000017,0,140.5,20.5,20.5,"pacific"
"26129",4742.000045,0,140.5,14.5,14.5,"pacific"
"26130",4759.000393,0,140.5,16.5,16.5,"pacific"
"26131",4906.000009,0,140.5,17.5,17.5,"pacific"
"26132",4908.000245,0,140.5,18.5,18.5,"pacific"
"26133",4913.000022,0,140.5,15.5,15.5,"pacific"
"26134",4919.000006,0,140.5,13.5,13.5,"pacific"
"26135",1.999996,0,141.5,-14.5,14.5,"pacific"
"26136",1.999999,0,141.5,-13.5,13.5,"pacific"
"26137",3.000003,0,141.5,-12.5,12.5,"pacific"
"26138",4,0,141.5,-9.5,9.5,"pacific"
"26139",11.000004,0,141.5,-11.5,11.5,"pacific"
"26140",12,0,141.5,-10.5,10.5,"pacific"
"26141",1141.99999,0,141.5,23.5,23.5,"pacific"
"26142",1645.999921,0,141.5,9.5,9.5,"pacific"
"26143",1687.998737,0,141.5,24.5,24.5,"pacific"
"26144",1698.000274,0,141.5,7.5,7.5,"pacific"
"26145",2407.000178,0,141.5,4.5,4.5,"pacific"
"26146",2544.000048,0,141.5,-2.5,2.5,"pacific"
"26147",2658.000191,0,141.5,2.5,2.5,"pacific"
"26148",2658.999713,0,141.5,3.5,3.5,"pacific"
"26149",2768.999765,0,141.5,25.5,25.5,"pacific"
"26150",3016.000044,0,141.5,1.5,1.5,"pacific"
"26151",3165.999959,0,141.5,-0.5,0.5,"pacific"
"26152",3417.999893,0,141.5,0.5,0.5,"pacific"
"26153",3482.000289,0,141.5,22.5,22.5,"pacific"
"26154",3545.999925,0,141.5,26.5,26.5,"pacific"
"26155",3681.000052,0,141.5,-1.5,1.5,"pacific"
"26156",3720.999886,0,141.5,6.5,6.5,"pacific"
"26157",3763.000109,0,141.5,5.5,5.5,"pacific"
"26158",3894.999255,0,141.5,8.5,8.5,"pacific"
"26159",4003.9999,0,141.5,10.5,10.5,"pacific"
"26160",4044.000101,0,141.5,21.5,21.5,"pacific"
"26161",4373.00015,0,141.5,13.5,13.5,"pacific"
"26162",4400.999858,0,141.5,20.5,20.5,"pacific"
"26163",4458.00006,0,141.5,19.5,19.5,"pacific"
"26164",4588.000008,0,141.5,15.5,15.5,"pacific"
"26165",4611.999986,0,141.5,18.5,18.5,"pacific"
"26166",4620.99962,0,141.5,12.5,12.5,"pacific"
"26167",4661.999992,0,141.5,16.5,16.5,"pacific"
"26168",4701.000007,0,141.5,14.5,14.5,"pacific"
"26169",4707.000028,0,141.5,17.5,17.5,"pacific"
"26170",6047.999664,0,141.5,11.5,11.5,"pacific"
"26171",5,0,142.5,-10.5,10.5,"pacific"
"26172",5,0,142.5,-9.5,9.5,"pacific"
"26173",1771.000113,0,142.5,20.5,20.5,"pacific"
"26174",1789.000078,0,142.5,26.5,26.5,"pacific"
"26175",2087.000318,0,142.5,5.5,5.5,"pacific"
"26176",2141.99981,0,142.5,13.5,13.5,"pacific"
"26177",2169.00012,0,142.5,25.5,25.5,"pacific"
"26178",2233.000159,0,142.5,8.5,8.5,"pacific"
"26179",2250.000039,0,142.5,6.5,6.5,"pacific"
"26180",2424.000708,0,142.5,19.5,19.5,"pacific"
"26181",2739.000156,0,142.5,4.5,4.5,"pacific"
"26182",2774.000499,0,142.5,22.5,22.5,"pacific"
"26183",2835.999792,0,142.5,24.5,24.5,"pacific"
"26184",2980.000058,0,142.5,3.5,3.5,"pacific"
"26185",3003.999889,0,142.5,1.5,1.5,"pacific"
"26186",3057.999953,0,142.5,0.5,0.5,"pacific"
"26187",3136.999911,0,142.5,23.5,23.5,"pacific"
"26188",3146.999783,0,142.5,2.5,2.5,"pacific"
"26189",3165,0,142.5,-2.5,2.5,"pacific"
"26190",3177.000249,0,142.5,-0.5,0.5,"pacific"
"26191",3210.000626,0,142.5,7.5,7.5,"pacific"
"26192",3366.000124,0,142.5,21.5,21.5,"pacific"
"26193",3487.999799,0,142.5,-1.5,1.5,"pacific"
"26194",3545.999909,0,142.5,9.5,9.5,"pacific"
"26195",3572.000133,0,142.5,14.5,14.5,"pacific"
"26196",3791.000379,0,142.5,16.5,16.5,"pacific"
"26197",3851.000086,0,142.5,18.5,18.5,"pacific"
"26198",3872.999427,0,142.5,12.5,12.5,"pacific"
"26199",3900.000121,0,142.5,15.5,15.5,"pacific"
"26200",4151.000083,0,142.5,17.5,17.5,"pacific"
"26201",4882.999916,0,142.5,10.5,10.5,"pacific"
"26202",8984.000414,0,142.5,11.5,11.5,"pacific"
"26203",5,0,143.5,-11.5,11.5,"pacific"
"26204",5,0,143.5,-10.5,10.5,"pacific"
"26205",5.000004,0,143.5,-12.5,12.5,"pacific"
"26206",5.000005,0,143.5,-8.5,8.5,"pacific"
"26207",20.00001,0,143.5,-9.5,9.5,"pacific"
"26208",1967.000044,0,143.5,-2.5,2.5,"pacific"
"26209",2058.000453,0,143.5,25.5,25.5,"pacific"
"26210",2225.000113,0,143.5,-1.5,1.5,"pacific"
"26211",2295.000444,0,143.5,7.5,7.5,"pacific"
"26212",2603.999808,0,143.5,8.5,8.5,"pacific"
"26213",2872.998985,0,143.5,6.5,6.5,"pacific"
"26214",3023.000275,0,143.5,12.5,12.5,"pacific"
"26215",3034.000116,0,143.5,-0.5,0.5,"pacific"
"26216",3234.999502,0,143.5,16.5,16.5,"pacific"
"26217",3256.000208,0,143.5,21.5,21.5,"pacific"
"26218",3258.000076,0,143.5,14.5,14.5,"pacific"
"26219",3262.999906,0,143.5,5.5,5.5,"pacific"
"26220",3291.999641,0,143.5,0.5,0.5,"pacific"
"26221",3404.000098,0,143.5,13.5,13.5,"pacific"
"26222",3424.999214,0,143.5,18.5,18.5,"pacific"
"26223",3443.000075,0,143.5,4.5,4.5,"pacific"
"26224",3560.999701,0,143.5,22.5,22.5,"pacific"
"26225",3859.99986,0,143.5,1.5,1.5,"pacific"
"26226",4030.999766,0,143.5,20.5,20.5,"pacific"
"26227",4104.999908,0,143.5,3.5,3.5,"pacific"
"26228",4123.000338,0,143.5,15.5,15.5,"pacific"
"26229",4216.999768,0,143.5,17.5,17.5,"pacific"
"26230",4263.000035,0,143.5,19.5,19.5,"pacific"
"26231",4318.00016,0,143.5,2.5,2.5,"pacific"
"26232",4760.999977,0,143.5,9.5,9.5,"pacific"
"26233",4844.000186,0,143.5,26.5,26.5,"pacific"
"26234",4987.000005,0,143.5,10.5,10.5,"pacific"
"26235",5039.00019,0,143.5,23.5,23.5,"pacific"
"26236",8032.999947,0,143.5,24.5,24.5,"pacific"
"26237",8876.000034,0,143.5,11.5,11.5,"pacific"
"26238",70,0,144.5,-8.5,8.5,"pacific"
"26239",92.999987,0,144.5,-9.5,9.5,"pacific"
"26240",928.999967,0,144.5,-1.5,1.5,"pacific"
"26241",992.000204,0,144.5,-3.5,3.5,"pacific"
"26242",1036.999492,0,144.5,-10.5,10.5,"pacific"
"26243",1637.000532,0,144.5,7.5,7.5,"pacific"
"26244",1775.000267,0,144.5,-2.5,2.5,"pacific"
"26245",1933.000058,0,144.5,21.5,21.5,"pacific"
"26246",2048.999664,0,144.5,-11.5,11.5,"pacific"
"26247",2387.999931,0,144.5,13.5,13.5,"pacific"
"26248",2784.000006,0,144.5,-13.5,13.5,"pacific"
"26249",2864.999903,0,144.5,26.5,26.5,"pacific"
"26250",2916.999776,0,144.5,10.5,10.5,"pacific"
"26251",3066.000012,0,144.5,-12.5,12.5,"pacific"
"26252",3201.999389,0,144.5,8.5,8.5,"pacific"
"26253",3248.000451,0,144.5,20.5,20.5,"pacific"
"26254",3267.999674,0,144.5,18.5,18.5,"pacific"
"26255",3682.999887,0,144.5,17.5,17.5,"pacific"
"26256",3709.999927,0,144.5,14.5,14.5,"pacific"
"26257",3735.000014,0,144.5,0.5,0.5,"pacific"
"26258",3859.000113,0,144.5,6.5,6.5,"pacific"
"26259",3901.000377,0,144.5,22.5,22.5,"pacific"
"26260",3982.000014,0,144.5,16.5,16.5,"pacific"
"26261",3994.999683,0,144.5,12.5,12.5,"pacific"
"26262",4011.000246,0,144.5,15.5,15.5,"pacific"
"26263",4042.000092,0,144.5,5.5,5.5,"pacific"
"26264",4226.999896,0,144.5,4.5,4.5,"pacific"
"26265",4286.999964,0,144.5,-0.5,0.5,"pacific"
"26266",4346.000928,0,144.5,19.5,19.5,"pacific"
"26267",4407.999974,0,144.5,3.5,3.5,"pacific"
"26268",4411.000034,0,144.5,9.5,9.5,"pacific"
"26269",4466.999841,0,144.5,1.5,1.5,"pacific"
"26270",4477.999753,0,144.5,25.5,25.5,"pacific"
"26271",4573.000106,0,144.5,2.5,2.5,"pacific"
"26272",4805.99999,0,144.5,24.5,24.5,"pacific"
"26273",5185.999671,0,144.5,11.5,11.5,"pacific"
"26274",5799.999598,0,144.5,23.5,23.5,"pacific"
"26275",5.000004,0,145.5,-16.5,16.5,"pacific"
"26276",30.000008,0,145.5,-14.5,14.5,"pacific"
"26277",34.999996,0,145.5,-15.5,15.5,"pacific"
"26278",75.999838,0,145.5,-4.5,4.5,"pacific"
"26279",264.999779,0,145.5,-8.5,8.5,"pacific"
"26280",1072.999997,0,145.5,-10.5,10.5,"pacific"
"26281",1208.999989,0,145.5,-2.5,2.5,"pacific"
"26282",1507.000123,0,145.5,8.5,8.5,"pacific"
"26283",1516.998931,0,145.5,19.5,19.5,"pacific"
"26284",1648.99998,0,145.5,-9.5,9.5,"pacific"
"26285",1769.999939,0,145.5,-11.5,11.5,"pacific"
"26286",1997.999999,0,145.5,-1.5,1.5,"pacific"
"26287",2001.999842,0,145.5,14.5,14.5,"pacific"
"26288",2326.00014,0,145.5,-3.5,3.5,"pacific"
"26289",2358.999769,0,145.5,20.5,20.5,"pacific"
"26290",2629.000367,0,145.5,16.5,16.5,"pacific"
"26291",2693.999867,0,145.5,15.5,15.5,"pacific"
"26292",2815.999861,0,145.5,-13.5,13.5,"pacific"
"26293",2920.999901,0,145.5,13.5,13.5,"pacific"
"26294",3198.000062,0,145.5,7.5,7.5,"pacific"
"26295",3282.999951,0,145.5,-12.5,12.5,"pacific"
"26296",3289.000111,0,145.5,17.5,17.5,"pacific"
"26297",3320.999992,0,145.5,18.5,18.5,"pacific"
"26298",3651.000376,0,145.5,10.5,10.5,"pacific"
"26299",3746.999869,0,145.5,0.5,0.5,"pacific"
"26300",4002.99981,0,145.5,-0.5,0.5,"pacific"
"26301",4187.999878,0,145.5,9.5,9.5,"pacific"
"26302",4304.999919,0,145.5,21.5,21.5,"pacific"
"26303",4357.999924,0,145.5,4.5,4.5,"pacific"
"26304",4515.999976,0,145.5,1.5,1.5,"pacific"
"26305",4558.99994,0,145.5,3.5,3.5,"pacific"
"26306",4655.000057,0,145.5,2.5,2.5,"pacific"
"26307",4885.999858,0,145.5,5.5,5.5,"pacific"
"26308",4960.000373,0,145.5,6.5,6.5,"pacific"
"26309",5180.000157,0,145.5,26.5,26.5,"pacific"
"26310",5335.000237,0,145.5,11.5,11.5,"pacific"
"26311",5407.000013,0,145.5,24.5,24.5,"pacific"
"26312",5635.000044,0,145.5,25.5,25.5,"pacific"
"26313",5910.000128,0,145.5,23.5,23.5,"pacific"
"26314",6417.99965,0,145.5,22.5,22.5,"pacific"
"26315",9043.000139,0,145.5,12.5,12.5,"pacific"
"26316",14.000005,0,146.5,-17.5,17.5,"pacific"
"26317",24.999992,0,146.5,-18.5,18.5,"pacific"
"26318",800.999959,0,146.5,-2.5,2.5,"pacific"
"26319",1302.999967,0,146.5,-1.5,1.5,"pacific"
"26320",1329.999671,0,146.5,-5.5,5.5,"pacific"
"26321",1503.999939,0,146.5,-16.5,16.5,"pacific"
"26322",1670.000027,0,146.5,-10.5,10.5,"pacific"
"26323",1688.999996,0,146.5,7.5,7.5,"pacific"
"26324",1773.999951,0,146.5,-4.5,4.5,"pacific"
"26325",1877.000017,0,146.5,-9.5,9.5,"pacific"
"26326",1908.000148,0,146.5,-15.5,15.5,"pacific"
"26327",1997.000193,0,146.5,-14.5,14.5,"pacific"
"26328",2180.999916,0,146.5,-3.5,3.5,"pacific"
"26329",2204.999471,0,146.5,-13.5,13.5,"pacific"
"26330",2213.000108,0,146.5,-11.5,11.5,"pacific"
"26331",2450.999119,0,146.5,20.5,20.5,"pacific"
"26332",2901.999761,0,146.5,-0.5,0.5,"pacific"
"26333",3087.000132,0,146.5,-12.5,12.5,"pacific"
"26334",3271.999864,0,146.5,17.5,17.5,"pacific"
"26335",3343.999797,0,146.5,16.5,16.5,"pacific"
"26336",3364.999747,0,146.5,6.5,6.5,"pacific"
"26337",3549.99997,0,146.5,8.5,8.5,"pacific"
"26338",3697.99994,0,146.5,18.5,18.5,"pacific"
"26339",4100.999884,0,146.5,0.5,0.5,"pacific"
